Date,CorporateBonds,Dow_Jones,HighDividend,FTNT,Gold,RealEstate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
2003-09-07 00:00:00+00:00,45.61503219604492,60.464271545410156,12.975531578063965,1.694000005722046,33.88655471801758,21.077072143554688,70.06790924072266,14.788297653198242,14.407644271850586,13.736186981201172,16.515153884887695,14.53438663482666,12.502304077148438,10.664301872253418,20.190954208374023,22.706769943237305,1858.239990234375
2003-09-14 00:00:00+00:00,45.61503219604492,60.25504684448242,12.975531578063965,1.694000005722046,33.88655471801758,20.944849014282227,69.8089599609375,14.852701187133789,14.285148620605469,13.655669212341309,16.358774185180664,14.3899564743042,12.490189552307129,10.753671646118164,20.80105209350586,22.09223175048828,1855.030029296875
2003-09-21 00:00:00+00:00,45.61503219604492,61.279136657714844,12.975531578063965,1.694000005722046,33.88655471801758,21.093826293945312,70.91142272949219,14.827277183532715,14.216387748718262,14.148848533630371,16.648847579956055,14.868863105773926,12.593716621398926,10.8953218460083,20.725908279418945,22.50278663635254,1905.699951171875
2003-09-28 00:00:00+00:00,45.61503219604492,59.26552200317383,12.975531578063965,1.694000005722046,33.88655471801758,21.044944763183594,68.36690521240234,14.134478569030762,14.028782844543457,13.657801628112793,15.877813339233398,13.987067222595215,12.411286354064941,10.875284194946289,20.02040672302246,21.599245071411133,1792.0699462890625
2003-10-05 00:00:00+00:00,45.61503219604492,60.92977523803711,12.975531578063965,1.694000005722046,33.88655471801758,21.820072174072266,70.71990966796875,14.65246295928955,14.480201721191406,14.192020416259766,16.444154739379883,14.602804183959961,12.67884635925293,11.115737915039062,20.423553466796875,22.440475463867188,1880.5699462890625
2003-10-12 00:00:00+00:00,45.61503219604492,61.800048828125,12.975531578063965,1.694000005722046,33.88655471801758,22.05516815185547,71.52703094482422,14.775479316711426,14.597447395324707,14.359304428100586,16.471437454223633,14.853654861450195,12.763989448547363,11.010536193847656,20.200382232666016,22.868871688842773,1915.31005859375
2003-10-19 00:00:00+00:00,45.61503219604492,61.88454055786133,12.975531578063965,1.694000005722046,33.88655471801758,21.931804656982422,71.31498718261719,14.924402236938477,14.439156532287598,14.521187782287598,16.539670944213867,14.762429237365723,12.800475120544434,10.950420379638672,20.12119483947754,22.907821655273438,1912.3599853515625
2003-10-26 00:00:00+00:00,45.61503219604492,61.17218017578125,12.975531578063965,1.694000005722046,33.88655471801758,21.35685157775879,70.849853515625,14.807865142822266,14.257426261901855,14.397072792053223,16.4100284576416,14.465972900390625,12.715330123901367,10.97046184539795,20.12119483947754,22.658571243286133,1865.5899658203125
2003-11-02 00:00:00+00:00,45.61503219604492,62.34878158569336,12.975531578063965,1.694000005722046,33.88655471801758,21.647817611694336,72.0263900756836,15.48123836517334,14.233976364135742,14.661491394042969,16.874013900756836,14.914475440979004,12.916010856628418,11.045602798461914,20.157190322875977,23.437482833862305,1932.2099609375
2003-11-09 00:00:00+00:00,45.61503219604492,62.39970779418945,12.975531578063965,1.694000005722046,33.88655471801758,22.236736297607422,72.23844146728516,15.53303337097168,14.19294261932373,14.623716354370117,17.01730728149414,15.24134635925293,13.013309478759766,10.925376892089844,19.869224548339844,23.68673324584961,1970.739990234375
2003-11-16 00:00:00+00:00,45.61503219604492,62.31066131591797,12.975531578063965,1.694000005722046,33.88655471801758,22.555641174316406,72.13581848144531,15.41000747680664,14.403986930847168,14.46722412109375,16.935428619384766,14.99048900604248,12.861281394958496,10.935394287109375,20.8986873626709,23.258333206176758,1930.260009765625
2003-11-23 00:00:00+00:00,45.61503219604492,61.567020416259766,12.975531578063965,1.694000005722046,33.88655471801758,21.927141189575195,71.28080749511719,15.189874649047852,14.052238464355469,14.326929092407227,16.846725463867188,14.656014442443848,12.8308687210083,10.74003791809082,20.401952743530273,22.977924346923828,1893.8800048828125
2003-11-30 00:00:00+00:00,45.61503219604492,62.581607818603516,12.975531578063965,1.694000005722046,33.88655471801758,22.588214874267578,72.8129653930664,15.830879211425781,14.345364570617676,14.607525825500488,17.208349227905273,15.12731647491455,13.068034172058105,11.070647239685059,20.589134216308594,23.647794723510742,1960.260009765625
2003-12-07 00:00:00+00:00,45.61503219604492,63.04096603393555,12.975531578063965,1.694000005722046,33.88655471801758,22.72090721130371,73.08659362792969,16.381227493286133,14.966782569885254,14.623716354370117,17.36528778076172,15.074116706848145,12.946412086486816,11.18586540222168,20.862688064575195,23.305072784423828,1937.8199462890625
2003-12-14 00:00:00+00:00,45.61503219604492,64.20867156982422,12.975531578063965,1.694000005722046,33.88655471801758,23.035810470581055,73.96895599365234,16.737346649169922,15.40059757232666,14.758625030517578,17.7883358001709,15.165328979492188,13.019381523132324,11.245975494384766,21.11465072631836,23.663372039794922,1949.0
2003-12-21 00:00:00+00:00,45.61503219604492,65.64872741699219,12.975531578063965,1.694000005722046,33.88655471801758,23.229644775390625,74.84075927734375,16.96595001220703,15.97030258178711,14.971498489379883,18.156862258911133,15.22652530670166,13.068443298339844,11.497686386108398,21.325469970703125,24.10287094116211,1951.02001953125
2003-12-28 00:00:00+00:00,45.61503219604492,65.9874496459961,12.975531578063965,1.694000005722046,33.88655471801758,23.418760299682617,75.39053344726562,17.24599838256836,16.111635208129883,15.0692138671875,18.20486068725586,15.371979713439941,13.117294311523438,11.699935913085938,21.45550537109375,24.27470588684082,1973.1400146484375
