Date,CorporateBonds,Dow_Jones,HighDividend,FTNT,Gold,RealEstate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
2003-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-14,0.0,-0.0034603030116818756,0.0,0.0,0.0,-0.0062733157799098604,-0.0036956901182183532,0.004355033652005069,-0.008502129073553522,-0.005861726326968131,-0.009468861192394207,-0.009937134889227761,-0.0009689833783079749,0.008380274202221427,0.030216396849575444,-0.027064095610483285,-0.001727420007302305
2003-09-21,0.0,0.01353561462282904,0.0,0.0,0.0,0.0008395203910026572,0.012096878187792592,0.0026432909002490623,-0.013315580701772745,0.03025362720278435,0.008263115023657952,0.023343482208183164,0.007319687394720775,0.021552538016066825,0.026603896205419364,-0.00848041920779563,0.02558745957672559
2003-09-28,0.0,-0.019324095294241173,0.0,0.0,0.0,-0.0014778178709393686,-0.02378616320592597,-0.044081310381999916,-0.02651196416364887,-0.0044521585260266505,-0.038048453210705824,-0.035961380369796236,-0.007166129049965941,0.019713432081866933,-0.007435700365460707,-0.048632849195367145,-0.03403892851912227
2003-10-05,0.0,0.008757210304892182,0.0,0.0,0.0,0.035354182384280675,0.010631139263098888,-0.007434440974753764,0.005666085896020467,0.034662393192703256,-0.0023797255309895293,0.008060497237974307,0.014391669034384713,0.0418235411863731,0.012701090527544312,-0.009685636472200665,0.015345304603731957
2003-10-12,0.0,0.023040433682755546,0.0,0.0,0.0,0.04612848119996271,0.022044067823739244,0.0009611685390640279,0.013763050039946378,0.04644958112890185,-0.0007206122912913893,0.025238751108266788,0.021107034682166792,0.03235932729472735,0.0017739404361718503,0.009404699900813052,0.0338184873605023
2003-10-19,0.0,0.024407612695369507,0.0,0.0,0.0,0.04053507588000971,0.01907954155435443,0.011040227027448557,0.0029193142311907394,0.05772334128891443,0.0034219217273615543,0.01909712300828781,0.023965519652257572,0.026899482910166417,-0.0021461533658366783,0.011107886964898395,0.03227822852410611
2003-10-26,0.0,0.012896492540667381,0.0,0.0,0.0,0.014319582526133523,0.012557298679920281,0.0032317337781995192,-0.009666619717192737,0.04917617613306091,-0.004416353109515936,-0.0009846895584898485,0.017313813692811486,0.028729683492834668,-0.0021461533658366783,0.0002273058368396086,0.007821525869008528
2003-11-02,0.0,0.03213074913461389,0.0,0.0,0.0,0.027943596013147776,0.029163353621150634,0.04870575828182444,-0.011311369431155849,0.0675423124865353,0.02385815258758861,0.030019277037926728,0.03309639509428264,0.03557907179780251,-0.0003572196725047938,0.034603329912363145,0.043531406570416764
2003-11-09,0.0,0.032947544703042064,0.0,0.0,0.0,0.05514812519372203,0.03210743274796424,0.05205142124344242,-0.014194172083224377,0.0649658324643051,0.03235010841861208,0.05193563068827467,0.04062957412389112,0.024694567930905187,-0.014643227291797123,0.04523802194623583,0.06347231882934146
2003-11-16,0.0,0.03152051112517362,0.0,0.0,0.0,0.06948947782932868,0.03068681813121177,0.044131146353996065,0.0006754935797721462,0.05426456956476855,0.027538614992832833,0.03547662849138833,0.02894706676099401,0.025611460329078017,0.037168699833314056,0.027151946706294727,0.042931821011597426
2003-11-23,0.0,0.019586102406769723,0.0,0.0,0.0,0.04162505225685287,0.018834024271971783,0.029846089835359857,-0.023744722030004994,0.044567130200297234,0.022300887769558075,0.013164176678521544,0.026582397719376094,0.00774686725730922,0.013400000368107956,0.015095671788947662,0.02408461664598982
2003-11-30,0.0,0.03606549990699037,0.0,0.0,0.0,0.07177370132044691,0.04032870077453765,0.07204555343778729,-0.0028849773704090476,0.0641523973069773,0.04376641024237893,0.04532176183385617,0.0450663722815573,0.03852974941430343,0.022574684533459677,0.04424845193014404,0.059134358293650324
2003-12-07,0.0,0.04340564713784312,0.0,0.0,0.0,0.07764810696846891,0.04408666109638637,0.10680978064906843,0.04043340580546173,0.06526076631231326,0.052886317723216836,0.041804960413417414,0.03575953362702278,0.04893728567140665,0.03586100562849237,0.02975568661760608,0.04768686491788865
2003-12-14,0.0,0.06192861100327762,0.0,0.0,0.0,0.09150773221796937,0.05615949582466229,0.12854924773294507,0.06941859353139879,0.07448610089062968,0.07724802279543885,0.04785588030596455,0.041395800737790256,0.0543110399587724,0.047938196303216496,0.04512998982984784,0.05345626249909696
2003-12-21,0.0,0.08435635809662723,0.0,0.0,0.0,0.09992220954044595,0.06794556569654508,0.14220752749668808,0.10641098988387221,0.0889097655898905,0.09796533232231952,0.051891158887275024,0.04516416524269007,0.07669334835427921,0.057922696976106525,0.06370295147825855,0.05449270145817853
2003-12-28,0.0,0.08951597416736068,0.0,0.0,0.0,0.10806333809064839,0.07529148488857951,0.15871402257417166,0.1152607048857629,0.09543652561173688,0.10060887434297738,0.061443857471387364,0.04890225493465816,0.09428380265836422,0.06402035393603611,0.07083218293363913,0.06583035811764326
2004-01-04,0.0,0.1001682877530291,0.0,0.0,0.0,0.1071548154478289,0.0892395466778384,0.16173585323530704,0.12183997547176151,0.10732383858815586,0.1077653891854169,0.08136439815555829,0.05076462995719633,0.09990179026085622,0.0815286107697929,0.07533680175904856,0.08282866478290851
2004-01-11,0.0,0.10323501512809263,0.0,0.0,0.0,0.10786183312612396,0.09966789794817688,0.16135886269160593,0.1374528745546778,0.11586781086918574,0.11374860173655654,0.12628640502888544,0.04658229334647901,0.10076122386792818,0.08483794347593909,0.08494619117496116,0.12281504328688364
