,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2007-05-27 00:00:00+00:00,-0.08000000000000007,-0.019999999999999574,0.010000000000000675,0.2400000000000002,0.0600000000000005,0.14999999999999947,1.5099999999999998
2007-06-03 00:00:00+00:00,0.1299999999999999,0.16000000000000014,-0.019999999999999574,0.1800000000000006,0.03000000000000025,0.10999999999999943,1.5199999999999996
2007-06-10 00:00:00+00:00,0.29000000000000004,0.35000000000000053,0.11000000000000032,0.29000000000000004,0.0600000000000005,0.09999999999999964,1.42
2007-06-17 00:00:00+00:00,0.54,0.6000000000000005,0.11000000000000032,0.29000000000000004,0.0600000000000005,0.09999999999999964,1.5099999999999998
2007-06-24 00:00:00+00:00,0.28999999999999915,0.40999999999999925,0.21999999999999975,0.41999999999999993,0.1200000000000001,0.11000000000000032,1.5300000000000002
2007-07-01 00:00:00+00:00,0.09999999999999964,0.20999999999999996,0.16000000000000014,0.33999999999999986,0.11000000000000032,0.08999999999999986,1.5499999999999998
2007-07-08 00:00:00+00:00,0.14999999999999947,0.2400000000000002,0.20000000000000018,0.3700000000000001,0.09000000000000075,0.08999999999999986,1.4699999999999998
2007-07-15 00:00:00+00:00,0.040000000000000036,0.14000000000000057,0.16999999999999993,0.3299999999999992,0.10000000000000053,0.08000000000000007,1.6000000000000005
2007-07-22 00:00:00+00:00,-0.1200000000000001,-0.009999999999999787,0.16999999999999993,0.34999999999999964,0.11000000000000032,0.11000000000000032,1.6900000000000004
2007-07-29 00:00:00+00:00,-0.25,-0.04999999999999982,0.2400000000000002,0.47000000000000064,0.20000000000000018,0.15000000000000036,1.9000000000000004
2007-08-05 00:00:00+00:00,-0.33000000000000007,-0.13999999999999968,0.25,0.5,0.1900000000000004,0.16000000000000014,1.9100000000000001
2007-08-12 00:00:00+00:00,0.019999999999999574,0.23999999999999932,0.33999999999999986,0.6400000000000006,0.21999999999999975,0.22000000000000064,1.7999999999999998
2007-08-19 00:00:00+00:00,0.5899999999999999,0.9199999999999999,0.5,0.8799999999999999,0.33000000000000007,0.3200000000000003,2.0200000000000005
2007-08-26 00:00:00+00:00,0.17999999999999972,0.3899999999999997,0.33000000000000007,0.6500000000000004,0.20999999999999996,0.25,1.8999999999999995
2007-09-02 00:00:00+00:00,0.2400000000000002,0.5300000000000002,0.3899999999999997,0.7199999999999998,0.29000000000000004,0.29000000000000004,1.9400000000000004
2007-09-09 00:00:00+00:00,-0.040000000000000036,0.3099999999999996,0.48,0.8300000000000005,0.34999999999999964,0.3200000000000003,1.9500000000000002
2007-09-16 00:00:00+00:00,0.16999999999999993,0.45999999999999996,0.41999999999999993,0.7199999999999998,0.29000000000000004,0.25,1.8199999999999994
2007-09-23 00:00:00+00:00,0.5699999999999994,0.8999999999999995,0.5800000000000001,0.8900000000000006,0.33000000000000007,0.25,1.6499999999999995
2007-09-30 00:00:00+00:00,0.4100000000000006,0.77,0.6199999999999997,0.9199999999999995,0.35999999999999943,0.2400000000000002,1.8399999999999999
2007-10-07 00:00:00+00:00,0.33000000000000007,0.6500000000000004,0.5700000000000003,0.8600000000000003,0.3200000000000003,0.21999999999999975,1.83
2007-10-14 00:00:00+00:00,0.21999999999999975,0.5,0.46999999999999975,0.75,0.28000000000000025,0.20999999999999996,1.7400000000000002
2007-10-21 00:00:00+00:00,0.17000000000000037,0.5500000000000003,0.6100000000000003,0.9400000000000004,0.3799999999999999,0.2699999999999996,1.8800000000000008
2007-10-28 00:00:00+00:00,0.08000000000000007,0.4500000000000002,0.6400000000000001,0.9600000000000004,0.3700000000000001,0.2699999999999996,1.96
2007-11-04 00:00:00+00:00,0.3200000000000003,0.6999999999999997,0.6499999999999995,0.9900000000000002,0.37999999999999945,0.3000000000000007,1.8999999999999995
2007-11-11 00:00:00+00:00,0.5,0.9600000000000004,0.8100000000000005,1.2199999999999998,0.4600000000000004,0.3799999999999999,1.96
2007-11-18 00:00:00+00:00,0.28000000000000025,0.7500000000000004,0.8200000000000003,1.2299999999999995,0.4700000000000002,0.3699999999999992,2.0700000000000003
2007-11-25 00:00:00+00:00,0.18999999999999995,0.7799999999999998,0.94,1.3900000000000001,0.5899999999999999,0.41999999999999993,2.2
2007-12-02 00:00:00+00:00,0.26000000000000023,0.8200000000000003,0.9300000000000002,1.4000000000000004,0.56,0.43000000000000016,2.1599999999999997
2007-12-09 00:00:00+00:00,0.3899999999999997,1.0,1.0,1.5,0.6100000000000003,0.45999999999999996,1.9400000000000004
2007-12-16 00:00:00+00:00,0.75,1.3600000000000003,0.9300000000000002,1.4,0.6100000000000003,0.41999999999999993,1.9300000000000006
2007-12-23 00:00:00+00:00,0.5800000000000001,1.1799999999999997,0.9899999999999998,1.4300000000000002,0.5999999999999996,0.40000000000000036,2.0999999999999996
2007-12-30 00:00:00+00:00,0.33999999999999986,0.9300000000000002,0.9900000000000002,1.4399999999999995,0.5900000000000003,0.39999999999999947,1.96
2008-01-06 00:00:00+00:00,-0.020000000000000018,0.6799999999999997,1.1399999999999997,1.6600000000000001,0.6999999999999997,0.4800000000000004,2.16
2008-01-13 00:00:00+00:00,-0.029999999999999805,0.73,1.23,1.8100000000000005,0.7599999999999998,0.5699999999999998,1.96
2008-01-20 00:00:00+00:00,0.0,0.8000000000000003,1.3000000000000003,1.94,0.8000000000000003,0.6200000000000001,2.0300000000000002
2008-01-27 00:00:00+00:00,0.5100000000000002,1.31,1.38,2.07,0.7999999999999998,0.6700000000000004,1.8000000000000003
