,10-Year Treasury Yield,2-Year Treasury Yield,Federal Funds Effective Rate,5-Year Treasury Yield,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,Unemployment Rate,GDP,Real GDP,CPI,PPI,Consumer Confidence Index,Government Debt,Government Debt to GDP,US Dollar Index,Corporate Profits,Building Permits,Velocity of Money,Retail Sales,Industrial Production,3m10y,2y20y,5y10y,10y30y,10yTrea30yFRM,Corporate_Bonds,Gold,SP500
2014-04-30,0.23130116369474596,-0.1374847405397691,-0.7037860917928762,0.13387734870572865,-0.46819192570651136,-0.5911110823468344,-0.11611440736808443,-0.04402543058646502,0.05592482074675331,0.2884073330818612,0.15575673797824774,0.26199393991943454,0.09986966459137625,0.418500373326131,0.6863297979658667,0.46717452212940713,-0.14142077088738525,0.8564146522142416,-0.11702366118788698,-0.33686076420830846,0.4208529773179318,0.1455453297818422,-8.188676599855107,1.3588388917655139,-0.1637165808583565,1.484315542444427,-0.010498614850501853,0.3059911213841209,0.009836513965130411,1.2594532587253855
2014-05-31,0.16014011500560743,-0.2565323595873882,-0.8148972029039873,0.04511995225602461,-0.5209869567624121,-0.6314569036724829,-0.16921175250082787,-0.09252427585205392,0.07205385300481781,0.2884073330818612,0.15575673797824774,0.26389694582298173,0.10167471874300082,0.39234103920009067,0.6863297979658667,0.46717452212940713,-0.14279472497814727,0.8564146522142416,-0.18307870705944662,-0.33686076420830846,0.4216500602016121,0.14963890564653515,-8.264434175612683,1.3159817489083707,-0.2045329073889688,1.5468155424444268,0.014041262450111724,0.3187552404494953,-0.06461840408920339,1.2857113375093039
2014-06-30,0.18030140532818795,0.013737910682881993,-0.6898972029039873,0.09706800420407657,-0.5111508911886415,-0.6284539006694798,-0.16609648770331997,-0.08766990692001508,0.07205385300481781,0.2884073330818612,0.15575673797824774,0.26389694582298173,0.10167471874300082,0.39234103920009067,0.6863297979658667,0.46717452212940713,-0.14871192260700206,0.8564146522142416,-0.18307870705944662,-0.33686076420830846,0.4216500602016121,0.14963890564653515,-8.243942372333995,1.2898623459232963,-0.23644780100599028,1.499756718915015,-0.021886881262463187,0.3187431231844867,0.0900482813898732,1.3068778767362852
2014-07-31,0.20006425117799043,0.14139748515096728,-0.8010083140150983,0.18348775729049627,-0.5143976444353948,-0.6344419246215757,-0.16299089764120822,-0.09250082479441113,0.056180837131802,0.3044715128368508,0.16740635442310248,0.26634505023041377,0.1043774214457035,0.39112003797908934,0.6971883744009097,0.46205122044860003,-0.1353983734501899,0.8846318369832132,-0.12610424733449577,-0.3362209689427934,0.4249108426342437,0.15508485975931097,-8.219845986791826,1.2630424225516488,-0.3353488999070888,1.4133369658285948,-0.06536514213202826,0.3179114922690869,0.10890896890914459,1.312801778897592
2014-08-31,0.11091696435628506,0.04705786250945776,-0.9260083140150982,0.1096241209268598,-0.592573540200867,-0.7037190330553106,-0.15679894717681186,-0.09735519372645007,0.040051804873737384,0.3044715128368508,0.16740635442310248,0.26618504888303407,0.1043774214457035,0.3996774951918034,0.6971883744009097,0.46205122044860003,-0.13245067914218345,0.8846318369832132,-0.15305592019694925,-0.3362209689427934,0.4332772964022408,0.15352771366477147,-8.310042065223199,1.1882392729453497,-0.4573001194192837,1.4133369658285948,0.07749200072511453,0.32821550861365667,0.11722031864467952,1.3317378003861995
2014-09-30,0.18325738988819995,0.255391195842791,-0.9260083140150982,0.20164866080416055,-0.5395700066319625,-0.6648840815989999,-0.122952793330658,-0.07296494982401103,0.00726491962783582,0.3044715128368508,0.16740635442310248,0.2662566398878349,0.10258047625253186,0.4251320406463488,0.6971883744009097,0.46205122044860003,-0.1028809030215988,0.8846318369832132,-0.12440262506800948,-0.3362209689427934,0.42888083810724864,0.1566585523281936,-8.232455858326647,1.2095158686900305,-0.42952234164150627,1.3457693982610275,0.032037455270569226,0.3227416547182047,-0.06786780397370507,1.3205441927761026
2014-10-31,0.11579707242788251,0.11746016136003246,-0.9260083140150982,0.11176102035472235,-0.5966169864977343,-0.708497788764109,-0.19140517428303894,-0.12534590220496344,-0.026633385456909964,0.31063234254387095,0.17189628844798766,0.2660587259845937,0.10438065627053372,0.4523188018756634,0.7149942392900253,0.47362495184250286,-0.09682918968537402,0.8644729961634898,-0.10861803825278193,-0.3541237822420261,0.43122484484402146,0.15677119818515672,-8.296455858326647,1.1720158686900306,-0.44303585515501975,1.3892476591305924,0.020132693365807364,0.33143583445862035,-0.23108620458293905,1.329858720638097
2014-11-30,0.04345664689596762,0.0574601613600324,-0.7831511711579554,0.031514106774475414,-0.6642326448607236,-0.7671297105882131,-0.17862562156738404,-0.12785846501903375,-0.026633385456909964,0.31063234254387095,0.17189628844798766,0.2660587259845937,0.10438065627053372,0.4523188018756634,0.7149942392900253,0.47362495184250286,-0.07689774098622826,0.8644729961634898,-0.10861803825278193,-0.3541237822420261,0.43122484484402146,0.15677119818515672,-8.373378935249724,1.1027517994259615,-0.49783037570296473,1.3753587702417038,0.0623013680646024,0.3380351725266335,-0.22229490742005986,1.369080403355769
2014-12-31,0.038869490932664785,0.4829920762536496,-1.0331511711579555,0.13889665711004573,-0.7214845532576701,-0.8155726171626076,-0.18493476983236823,-0.15304738189560807,-0.044177245106032825,0.31063234254387095,0.17189628844798766,0.26109726365885555,0.09988829328760473,0.529418916950462,0.7149942392900253,0.47362495184250286,-0.054789636713200474,0.8644729961634898,-0.12872772746667593,-0.3541237822420261,0.4251057465465601,0.16303690371544532,-8.387267824138613,0.9399611017515428,-0.7442071872971678,1.192260178692408,0.04496032760217472,0.33787417332055003,-0.2107877567692179,1.3765407448542737
2015-01-31,-0.18693696068023846,0.18448461356708235,-1.0331511711579555,-0.14595182773843907,-0.8955736220835812,-0.9973907989807894,-0.23890302380062223,-0.20731094778708092,-0.02632010224888981,0.31840759469286495,0.18002942471267336,0.25472694721709,0.09357060375691884,0.5774958400273851,0.7155791982381663,0.46649013365211733,-0.022486536432903326,0.8069350885700507,-0.150182951347273,-0.37170190724202623,0.41804697759174236,0.1552151841143472,-8.607925101133919,0.8121833239737649,-0.7826687257587064,1.1750187993820633,0.1567250334845277,0.3626587690216524,-0.0026578415182730852,1.3372826791644652
