Date,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,PPI,US Dollar Index,EBIT,5y10y,10-Year Treasury Yield (t-1),10-Year Treasury Yield (t-2),10-Year Treasury Yield (t-3),10-Year Treasury Yield (t-8),10-Year Treasury Yield (t-20),10-Year Treasury Yield (t-22),10-Year Treasury Yield (t-23),10-Year Treasury Yield (t-24),2-Year Treasury Yield (t-3),2-Year Treasury Yield (t-22),Federal Funds Effective Rate (t-21),1-Month Treasury Yield (t-5),3-Month Treasury Yield (t-2),5-Year Treasury Yield (t-2),5-Year Treasury Yield (t-3),5-Year Treasury Yield (t-6),5-Year Treasury Yield (t-8),5-Year Treasury Yield (t-16),5-Year Treasury Yield (t-19),20-Year Treasury Yield (t-1),20-Year Treasury Yield (t-5),20-Year Treasury Yield (t-10),20-Year Treasury Yield (t-15),20-Year Treasury Yield (t-19),20-Year Treasury Yield (t-20),30-Year Treasury Yield (t-5),30-Year Treasury Yield (t-12),30-Year Treasury Yield (t-15),30-Year Treasury Yield (t-16),30-Year Treasury Yield (t-17),15-Year Mortgage Rate (t-5),15-Year Mortgage Rate (t-8),15-Year Mortgage Rate (t-9),15-Year Mortgage Rate (t-11),15-Year Mortgage Rate (t-12),15-Year Mortgage Rate (t-24),30-Year Mortgage Rate (t-3),30-Year Mortgage Rate (t-4),30-Year Mortgage Rate (t-6),30-Year Mortgage Rate (t-7),30-Year Mortgage Rate (t-16),30-Year Mortgage Rate (t-23),30-Year Mortgage Rate (t-24),Unemployment Rate (t-2),Real GDP (t-11),PPI (t-9),PPI (t-10),PPI (t-11),PPI (t-12),PPI (t-13),PPI (t-16),PPI (t-17),PPI (t-18),PPI (t-21),PPI (t-22),Consumer Confidence Index (t-18),Government Debt (t-7),Government Debt (t-14),Government Debt to GDP (t-5),Debt Service vs Disposable Income (t-19),Debt Service vs Disposable Income (t-21),Debt Service vs Disposable Income (t-24),US Dollar Index (t-1),US Dollar Index (t-2),US Dollar Index (t-3),US Dollar Index (t-7),US Dollar Index (t-16),US Dollar Index (t-19),US Dollar Index (t-20),US Dollar Index (t-22),Corporate Profits (t-9),Corporate Profits (t-11),Corporate Profits (t-12),Corporate Profits (t-13),EBIT (t-6),EBIT (t-10),EBIT (t-23),EBIT (t-24),Retained Earnings (t-6),Industrial Production (t-14),Industrial Production (t-22),3m5y (t-8),3m5y (t-11),3m5y (t-20),3m5y (t-24),3m10y (t-7),3m10y (t-15),2y10y (t-13),2y10y (t-14),2y20y (t-17),2y20y (t-18),2y20y (t-23),2y20y (t-24),5y10y (t-9),5y10y (t-12),5y10y (t-20),5y10y (t-21),10yTrea30yFRM (t-2),10yTrea30yFRM (t-8),10yTrea30yFRM (t-18),HighDividend
2009-05-24,0.07125307125307123,0.07090464547677255,-0.004424778761061843,-0.008230452674897082,0.0,-0.022704963901400865,0.0,-0.015053523639607352,-0.010335293393555434,0.024922118380062308,0.05940594059405946,0.0479095968508213,0.0009446925455171562,-0.006066360711082852,-0.02621722846441943,-0.02621722846441943,-0.035353535353535304,-0.05128205128205132,-0.052631578947368474,0.0,0.0588235294117645,0.05911330049261099,0.03571428571428559,0.016042780748662944,0.04469273743016755,0.06486486486486487,-0.026490066225165587,-0.04235294117647048,0.01558441558441559,0.026737967914438387,0.020725388601036343,0.0013237692152660019,0.029857723140407133,0.007978723404255428,0.042134831460674205,0.014057073833610156,0.033519553072625774,-0.049342105263157854,-0.013215859030836885,-0.006507592190889477,-0.006465517241379226,0.008547008547008517,0.0,-0.0714285714285714,-0.004166666666666541,-0.004149377593361092,0.01882845188284521,-0.014432989690721487,-0.003906250000000111,-0.031019104700635736,-0.011219656778798437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03759649664719178,0.0,0.0,0.0,0.0,0.0,-0.00020993224080245731,-0.018786929145038767,-0.00018695438313043322,-0.01174306845720896,7.149180880161587e-05,0.0027829388808204847,0.0034744767421743816,-0.021842322989663043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060606060606061,-0.016359808749018767,-0.06249999999999989,-0.040000000000000036,0.02617845117845119,0.05323193916349789,-0.06002224919093846,-0.06796116504854344,-0.010678594455190205,-0.05681818181818177,0.040322580645161255,-0.002726033621081314,-0.02941176470588236,0.06185567010309301,-0.03260869565217417,0.050000000000000044,-0.04320987654321007,-0.0411459449165654,-0.030612244897959107,0.0
2009-05-31,-0.004587155963302836,-0.0091324200913242,0.006666666666666821,0.0052208732476136666,0.0,-0.00637054281029803,0.0,0.0006645401382245897,-0.01989780185894885,-0.010335293393555434,0.024922118380062308,0.04676258992805771,-0.02050085315667971,0.014084507042253724,-0.006066360711082852,-0.02621722846441943,-0.07070707070707061,-0.03125900316911556,-0.052631578947368474,0.0,0.0588235294117645,-0.0030014892885782407,0.05911330049261099,0.0052631578947368585,0.030367759089415247,0.009589792838523792,-0.026490066225165587,0.07125307125307123,0.020460358056265893,-0.04427083333333337,-0.0076142131979695105,0.0013237692152660019,0.0013237692152660019,0.02638522427440626,-0.05660377358490565,-0.005405405405405461,0.014057073833610156,0.033519553072625774,0.0,-0.013100436681222849,-0.006507592190889477,-0.016949152542372947,0.008547008547008517,-0.024390243902439046,0.012552301255229992,-0.004166666666666541,-0.010266940451745366,0.01882845188284521,0.02941176470588247,-0.051188299817184535,-0.031019104700635736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00677162380599039,0.0,-0.022704963901400865,-0.00020993224080245731,-0.018786929145038767,0.00116053889544121,-0.0036370081739652838,0.018566839814230462,0.0027829388808204847,0.001341108228249288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02110259218692956,-0.016359808749018767,-0.06249999999999989,-0.040000000000000036,0.02962962962962945,-0.06137184115523453,-0.050794141914191515,-0.06002224919093846,0.02286748275527062,-0.010678594455190205,-0.010071267816954332,0.040322580645161255,-2.220446049250313e-16,-0.029126213592232997,-0.03260869565217417,-0.03260869565217417,-0.04320987654321007,-0.04401437787140844,0.03139013452914807,0.0
2009-06-07,0.06912442396313367,0.06682027649769595,0.05739514348785857,0.037691487108691635,0.0,0.008116051559810211,0.0,7.575757575783992e-05,0.005797101449275477,-0.01989780185894885,-0.010335293393555434,0.01718213058419238,-0.02050085315667971,0.0009446925455171562,0.014084507042253724,-0.006066360711082852,0.045454545454545414,-0.011235955056179803,-0.052631578947368474,0.0,0.0588235294117645,-0.007894462404838931,-0.0030014892885782407,0.02617801047120416,0.016042780748662944,-0.045685279187817285,-0.026490066225165587,-0.004587155963302836,0.037593984962405846,-0.0027247956403269047,-0.023017902813299296,0.0036933769749869505,0.0013237692152660019,0.05141388174807182,0.04571428571428582,-0.03260869565217395,-0.005405405405405461,0.014057073833610156,0.0,0.004424778761062065,-0.013100436681222849,-0.006465517241379226,-0.016949152542372947,-0.05384615384615388,0.004132231404958775,0.012552301255229992,-0.004149377593361092,-0.010266940451745366,-0.017142857142857126,-0.009633911368015502,-0.051188299817184535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00637054281029803,-0.022704963901400865,-0.00020993224080245731,-0.0018638404044474255,0.005408593009027296,0.013887261570235676,0.018566839814230462,0.0034744767421743816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024792558591163805,0.03614457831325302,0.030864197530864113,-0.06249999999999989,-0.040000000000000036,0.021582733812949728,-0.04799361288530962,-0.027356641914191404,-0.050794141914191515,0.010273972602739878,0.02286748275527062,-0.06046511627906992,-0.010071267816954332,0.05050505050505083,0.020000000000000018,-0.03260869565217417,-0.03260869565217417,-0.04320987654321007,-0.04975124378109452,0.03549912263599153,0.0
2009-06-14,-0.0021551724137930384,0.004319654427645814,0.056367432150313146,0.009571845484273422,0.0,-0.0021365830497744875,0.0,-0.009949494949494708,-0.0010076992753622616,0.005797101449275477,-0.01989780185894885,0.006756756756756799,-0.02880658436214001,-0.02050085315667971,0.0009446925455171562,0.014084507042253724,0.022727272727272707,-0.018951310861423265,-0.052631578947368474,0.0,0.0588235294117645,0.049327354260089606,-0.007894462404838931,0.03571428571428559,0.0052631578947368585,-0.041459660870504345,0.06486486486486487,0.06912442396313367,0.026570048309178862,0.030054644808743092,0.041884816753926746,0.03912981758818945,0.0036933769749869505,0.04645476772616153,-0.002732240437158584,0.042134831460674205,-0.03260869565217395,-0.005405405405405461,0.006696428571428381,-0.013215859030836885,0.004424778761062065,-0.006507592190889477,-0.006465517241379226,-0.00203252032520318,-0.008230452674897082,0.004132231404958775,-0.004166666666666541,-0.004149377593361092,-0.023255813953488413,-0.0077821011673151474,-0.009633911368015502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008116051559810211,-0.00637054281029803,-0.022704963901400865,-0.005443866527330199,0.016898054465579238,7.149180880161587e-05,0.013887261570235676,0.0027829388808204847,0.0,0.0,0.0,0.0,0.0,-0.036183708858400054,0.0,0.0,0.0,0.0,0.0,0.029069767441860517,0.0060606060606061,-0.005106209150326613,-0.06249999999999989,0.03169014084507027,-0.04267001114827201,-0.027356641914191404,-0.027356641914191404,-0.003389830508474523,0.010273972602739878,-0.06046511627906992,-0.06046511627906992,0.019230769230769162,-0.02941176470588236,-0.01135385277658213,-0.03260869565217417,-0.04320987654321007,0.026178010471204383,0.03960811074283499,0.0
2009-06-21,-0.01943844492440605,-0.027956989247312047,-0.03359683794466406,-0.03756708407871201,0.0,0.0020503777286198233,0.0,-0.029999999999999805,-0.0065309219160105125,-0.0010076992753622616,0.005797101449275477,0.016778523489932917,0.06271777003484313,-0.02050085315667971,-0.02050085315667971,0.0009446925455171562,0.022727272727272707,-0.026666666666666727,-0.052631578947368474,0.0,-0.050000000000000044,0.01764613327039566,0.049327354260089606,0.05911330049261099,0.02617801047120416,-0.037234042553191404,0.009589792838523792,-0.0021551724137930384,-0.04235294117647048,0.021220159151193574,-0.06030150753768837,0.020725388601036343,0.03912981758818945,-0.04439252336448607,-0.008219178082191747,-0.05660377358490565,0.042134831460674205,-0.03260869565217395,0.0022172949002217113,0.0,-0.013215859030836885,-0.013100436681222849,-0.006507592190889477,-0.016293279022403295,0.0052208732476136666,-0.008230452674897082,0.012552301255229992,-0.004166666666666541,0.005952380952380931,-0.01764705882352935,-0.0077821011673151474,0.010638297872340496,-0.001692381386635966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00677162380599039,-0.0021365830497744875,0.008116051559810211,-0.00637054281029803,-0.00018695438313043322,0.008690268821545777,-0.0036370081739652838,7.149180880161587e-05,0.018566839814230462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711851,0.02110259218692956,0.05098851134656768,-0.06249999999999989,0.04095563139931735,-0.012003540214625519,0.03148674242424254,-0.027356641914191404,-0.027210884353741638,-0.003389830508474523,-0.05681818181818177,-0.06046511627906992,0.009433962264151052,-2.220446049250313e-16,0.0343622597553872,-0.01135385277658213,-0.03764771902026803,-0.017523239662357137,0.03960811074283499,0.0
2009-06-28,-0.05726872246696035,-0.04867256637168138,-0.004089979550102152,0.0074349442379182396,0.0,0.0016765157628928495,0.0,-0.004690721649484475,-0.005249343832021025,-0.0065309219160105125,-0.0010076992753622616,0.05940594059405946,0.005129376820700304,-0.02880658436214001,-0.02050085315667971,-0.02050085315667971,-0.007575757575757569,-0.026666666666666727,-0.026315789473684237,0.0,-0.025000000000000022,-0.005238184429044224,0.01764613327039566,-0.0030014892885782407,0.03571428571428559,0.021857923497267784,-0.045685279187817285,-0.01943844492440605,0.07125307125307123,0.01558441558441559,0.026737967914438387,-0.0076142131979695105,0.020725388601036343,0.07090464547677255,0.022099447513812098,0.04571428571428582,-0.05660377358490565,0.042134831460674205,-0.004424778761061843,0.0,0.0,0.004424778761062065,-0.013100436681222849,-0.04347826086956519,0.037691487108691635,0.0052208732476136666,0.004132231404958775,0.012552301255229992,0.015779092702169706,-0.009980039920159611,-0.01764705882352935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020503777286198233,-0.0021365830497744875,0.008116051559810211,-0.018786929145038767,0.004434452445667647,0.005408593009027296,-0.0036370081739652838,0.013887261570235676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021501,0.03614457831325302,0.04968944099378869,-0.06249999999999989,0.016393442622950838,-0.012003540214625519,0.052707930367504985,0.03148674242424254,0.04195804195804209,-0.027210884353741638,-0.05681818181818177,-0.05681818181818177,0.004716981132075415,0.05050505050505083,0.0588235294117645,0.0343622597553872,-0.03180673324075971,-0.05221718316956436,0.001081993249950508,0.0
2009-07-05,0.0,0.0046511627906977715,-0.020533880903490842,-0.01845018450184499,0.0,0.001331690810709718,0.029957218624549586,0.019568537609774728,-0.0712401055408971,-0.005249343832021025,-0.0065309219160105125,0.024922118380062308,-0.052459016393442526,0.06271777003484313,-0.02880658436214001,-0.02050085315667971,-0.026806526806526842,0.05319148936170226,-0.02173913043478265,0.0,0.0,-0.005238184429044224,-0.005238184429044224,-0.007894462404838931,0.05911330049261099,0.021857923497267784,-0.041459660870504345,-0.05726872246696035,-0.004587155963302836,0.020460358056265893,-0.04427083333333337,-0.023017902813299296,-0.0076142131979695105,-0.0091324200913242,0.01621621621621605,-0.002732240437158584,0.04571428571428582,-0.05660377358490565,0.006666666666666821,0.006696428571428381,0.0,-0.013215859030836885,0.004424778761062065,0.006493506493506551,0.009571845484273422,0.037691487108691635,-0.008230452674897082,0.004132231404958775,-0.023300970873786464,0.032258064516129004,-0.009980039920159611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016765157628928495,0.0020503777286198233,-0.0021365830497744875,-0.00020993224080245731,-0.012174351977395137,0.016898054465579238,0.005408593009027296,7.149180880161587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048128342245989275,0.029069767441860517,-0.059171597633136175,-0.06249999999999989,-0.012771020624008422,0.026717557251908275,0.037234042553191626,0.052707930367504985,-0.05033557046979864,0.04195804195804209,-0.010678594455190205,-0.05681818181818177,-0.016949152542373003,0.019230769230769162,-0.06481481481481444,0.0588235294117645,-0.03152790498419342,-0.04320987654321007,-0.04566210045662089,0.0
2009-07-12,-0.014018691588785048,-0.01156330749354001,-0.016771488469601525,-0.022556390977443663,0.0,0.007893348947692003,0.0,0.03198653198653212,-0.0028409090909091717,-0.0712401055408971,-0.005249343832021025,-0.010335293393555434,-0.04526065006523344,0.005129376820700304,0.06271777003484313,-0.02880658436214001,-0.026806526806526842,0.01649473457984102,-0.02173913043478265,0.0,0.02631578947368418,-0.017983486419197392,-0.005238184429044224,0.049327354260089606,-0.0030014892885782407,0.021857923497267784,-0.037234042553191404,0.0,0.06912442396313367,0.037593984962405846,-0.0027247956403269047,0.041884816753926746,-0.023017902813299296,0.06682027649769595,0.007978723404255428,-0.008219178082191747,-0.002732240437158584,0.04571428571428582,0.05739514348785857,0.0022172949002217113,0.006696428571428381,0.0,-0.013215859030836885,0.032258064516129004,-0.03756708407871201,0.009571845484273422,0.0052208732476136666,-0.008230452674897082,-0.00994035785288272,-0.003906250000000111,0.032258064516129004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03759649664719178,0.0,0.0,0.0,0.0,0.001331690810709718,0.0016765157628928495,0.0020503777286198233,-0.022704963901400865,-0.029319781078968044,0.008690268821545777,0.016898054465579238,-0.0036370081739652838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029336588931343832,0.0,-0.00654807377496458,0.05084745762711851,-0.0453090692568196,-0.005106209150326613,-0.01179343000887828,0.02272727272727293,0.02564102564102555,0.037234042553191626,0.010600706713780772,-0.05033557046979864,0.02286748275527062,-0.010678594455190205,-0.021335117454653496,0.009433962264151052,-0.03960396039604008,-0.06481481481481444,-0.030970248471060835,-0.04320987654321007,-0.04566210045662089,0.0
2009-07-19,-0.011801396688563226,-0.011681383370125198,-0.01279317697228155,-0.011538461538461608,0.0,-0.015227349279319902,0.0,0.045454545454545636,-0.028485981610981648,-0.0028409090909091717,-0.0712401055408971,-0.01989780185894885,-0.05048809551089628,-0.052459016393442526,0.005129376820700304,0.06271777003484313,-0.03846153846153855,-0.02020202020202022,-0.032608695652173975,0.0,0.05572755417956643,-0.039525691699604626,-0.017983486419197392,0.01764613327039566,-0.007894462404838931,0.04469273743016755,0.021857923497267784,-0.014018691588785048,-0.0021551724137930384,0.026570048309178862,0.030054644808743092,-0.06030150753768837,0.041884816753926746,0.004319654427645814,0.02638522427440626,0.022099447513812098,-0.008219178082191747,-0.002732240437158584,0.056367432150313146,-0.004424778761061843,0.0022172949002217113,0.0,0.0,0.0,0.0074349442379182396,-0.03756708407871201,0.037691487108691635,0.0052208732476136666,-0.026104417670682833,0.02941176470588247,-0.003906250000000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007893348947692003,0.001331690810709718,0.0016765157628928495,-0.00637054281029803,0.007725259034159659,0.004434452445667647,0.008690268821545777,0.005408593009027296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03388628178544151,0.005376344086021501,-0.04751517795470234,0.05098851134656768,0.01834862385321112,0.02617845117845119,-0.0050000000000000044,0.02564102564102555,-0.027972027972028024,0.010600706713780772,0.010273972602739878,0.02286748275527062,-0.021335117454653496,0.004716981132075415,0.06185567010309301,-0.03960396039604008,-0.02985493544479567,-0.04320987654321007,-0.04566210045662089,0.0
2009-07-26,-0.024272771324943765,-0.024166120854862694,0.010799136069114423,0.011673151750972943,0.0,-0.009403411587011412,0.0,0.014031620553359936,-0.022978333605036594,-0.028485981610981648,-0.0028409090909091717,0.005797101449275477,-0.020856246928603217,-0.04526065006523344,-0.052459016393442526,0.005129376820700304,-0.0714285714285714,-0.010309278350515427,-0.03804347826086964,0.0,0.0016339869281045138,-0.039525691699604626,-0.039525691699604626,-0.005238184429044224,0.049327354260089606,0.030367759089415247,0.021857923497267784,-0.011801396688563226,-0.01943844492440605,-0.04235294117647048,0.021220159151193574,0.026737967914438387,-0.06030150753768837,-0.027956989247312047,0.05141388174807182,0.01621621621621605,0.022099447513812098,-0.008219178082191747,-0.03359683794466406,0.006666666666666821,-0.004424778761061843,0.006696428571428381,0.0,0.025000000000000133,-0.01845018450184499,0.0074349442379182396,0.009571845484273422,0.037691487108691635,-0.014432989690721487,-0.017142857142857126,0.02941176470588247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015227349279319902,0.007893348947692003,0.001331690810709718,0.008116051559810211,-0.01174306845720896,-0.012174351977395137,0.004434452445667647,0.016898054465579238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03627262225644973,0.048128342245989275,-0.016359808749018767,0.04968944099378869,0.006427059179352879,0.02962962962962945,0.010062814070351755,-0.0050000000000000044,-0.007194244604316391,-0.027972027972028024,-0.003389830508474523,0.010273972602739878,-0.015053523639607352,-0.016949152542373003,-0.029126213592232997,0.06185567010309301,-0.02985493544479567,-0.04320987654321007,-0.038277511961722355,0.0
2009-08-02,-0.052980132450331174,-0.05274725274725278,0.002136752136752351,0.009615384615384581,0.0,-0.004772735432069797,0.0,0.021607378129117394,-0.020237130863833885,-0.022978333605036594,-0.028485981610981648,-0.0010076992753622616,-0.020856246928603217,-0.05048809551089628,-0.04526065006523344,-0.052459016393442526,-0.0714285714285714,0.015678694158075657,-0.04076086956521747,0.0,-0.05555555555555547,0.01984126984126977,-0.039525691699604626,-0.005238184429044224,0.01764613327039566,0.016042780748662944,0.021857923497267784,-0.024272771324943765,-0.05726872246696035,0.07125307125307123,0.01558441558441559,-0.04427083333333337,0.026737967914438387,-0.04867256637168138,0.04645476772616153,0.007978723404255428,0.01621621621621605,0.022099447513812098,-0.004089979550102152,0.05739514348785857,0.006666666666666821,0.0022172949002217113,0.006696428571428381,-0.022357723577235866,-0.022556390977443663,-0.01845018450184499,-0.03756708407871201,0.009571845484273422,0.01882845188284521,-0.023255813953488413,-0.017142857142857126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009403411587011412,-0.015227349279319902,0.007893348947692003,-0.0021365830497744875,0.00116053889544121,-0.029319781078968044,-0.012174351977395137,0.008690268821545777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075363675644533334,-0.00654807377496458,-0.016359808749018767,-0.059171597633136175,-0.005509683686479194,0.021582733812949728,0.012562814070351758,0.010062814070351755,0.018115942028985366,-0.007194244604316391,-0.027210884353741638,-0.003389830508474523,0.0006645401382245897,-0.021335117454653496,0.020000000000000018,-0.029126213592232997,-0.03639279985742294,-0.03764771902026803,-0.0411459449165654,0.0
2009-08-09,0.06993006993006978,0.06960556844547572,-0.01279317697228155,-0.005714285714285783,0.0,0.0022980798407683523,0.0,0.02554112554112542,-0.020237130863833885,-0.020237130863833885,-0.022978333605036594,-0.0065309219160105125,0.03512900860057333,-0.020856246928603217,-0.05048809551089628,-0.04526065006523344,-0.021008403361344463,0.0286726804123712,-0.04211956521739139,0.0,0.0588235294117645,0.0021385337533196824,0.01984126984126977,-0.017983486419197392,-0.005238184429044224,0.0052631578947368585,0.04469273743016755,-0.052980132450331174,0.0,-0.004587155963302836,0.020460358056265893,-0.0027247956403269047,-0.04427083333333337,0.0046511627906977715,-0.04439252336448607,0.02638522427440626,0.007978723404255428,0.01621621621621605,-0.020533880903490842,0.056367432150313146,0.05739514348785857,-0.004424778761061843,0.0022172949002217113,-0.027027027027026973,-0.011538461538461608,-0.022556390977443663,0.0074349442379182396,-0.03756708407871201,-0.010266940451745366,0.005952380952380931,-0.023255813953488413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637254901960782,0.0,0.0,0.026746370848477197,0.0,0.0,0.0,-0.004772735432069797,-0.009403411587011412,-0.015227349279319902,0.0020503777286198233,-0.0018638404044474255,0.007725259034159659,-0.029319781078968044,0.004434452445667647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009753078216959699,0.0,-0.0037519804119256484,-0.03388628178544151,0.030864197530864113,-0.0453090692568196,-0.005509683686479194,0.03169014084507027,-0.0065502183406113135,0.012562814070351758,0.028469750889679846,0.018115942028985366,0.04195804195804209,-0.027210884353741638,7.575757575783992e-05,-0.021335117454653496,-0.02941176470588236,0.020000000000000018,0.011203138622493503,-0.03180673324075971,-0.04401437787140844,0.0
2009-08-16,-0.05664488017429192,-0.04338394793926248,0.010799136069114423,0.013409961685823868,0.0,6.1395671816733e-05,0.0,-0.009523809523809712,-0.04864864864864871,-0.020237130863833885,-0.020237130863833885,-0.005249343832021025,0.0479095968508213,-0.020856246928603217,-0.020856246928603217,-0.05048809551089628,0.02941176470588247,0.02645131086142327,-0.042798913043478354,0.0,0.0,0.0021385337533196824,0.0021385337533196824,-0.039525691699604626,-0.005238184429044224,0.02617801047120416,0.030367759089415247,0.06993006993006978,-0.014018691588785048,0.06912442396313367,0.037593984962405846,0.030054644808743092,-0.0027247956403269047,-0.01156330749354001,0.07090464547677255,0.05141388174807182,0.02638522427440626,0.007978723404255428,-0.016771488469601525,-0.03359683794466406,0.056367432150313146,0.006666666666666821,-0.004424778761061843,0.0,0.011673151750972943,-0.011538461538461608,-0.01845018450184499,0.0074349442379182396,-0.004149377593361092,0.015779092702169706,0.005952380952380931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02452808189427691,0.0,0.0,0.0022980798407683523,-0.004772735432069797,-0.009403411587011412,0.0016765157628928495,-0.005443866527330199,-0.01174306845720896,0.007725259034159659,-0.012174351977395137,0.0,0.0,0.0,0.0,0.029957218624549586,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037519804119256484,-0.03627262225644973,0.0060606060606061,-0.04751517795470234,0.0002496172535446095,0.04095563139931735,-0.0065502183406113135,-0.0065502183406113135,0.01038062283737018,0.028469750889679846,-0.05033557046979864,0.04195804195804209,-0.009949494949494708,-0.015053523639607352,-2.220446049250313e-16,-0.02941176470588236,0.011203138622493503,-0.03152790498419342,-0.04975124378109452,0.0
2009-08-23,-0.002309468822170868,-0.0113378684807256,-0.02564102564102566,-0.032136105860113395,0.0,-0.0049187615771367765,0.0,-0.05769230769230771,0.0028169014084507005,-0.04864864864864871,-0.020237130863833885,-0.0712401055408971,0.04676258992805771,0.03512900860057333,-0.020856246928603217,-0.020856246928603217,0.02941176470588247,0.025093632958801515,-0.04347826086956531,0.0,0.05555555555555558,-0.015564202334630406,0.0021385337533196824,-0.039525691699604626,-0.017983486419197392,0.03571428571428559,0.016042780748662944,-0.05664488017429192,-0.011801396688563226,-0.0021551724137930384,0.026570048309178862,0.021220159151193574,0.030054644808743092,-0.011681383370125198,-0.0091324200913242,0.04645476772616153,0.05141388174807182,0.02638522427440626,-0.01279317697228155,-0.004089979550102152,-0.03359683794466406,0.05739514348785857,0.006666666666666821,0.008547008547008517,0.009615384615384581,0.011673151750972943,-0.022556390977443663,-0.01845018450184499,-0.004166666666666541,-0.023300970873786464,0.015779092702169706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157594773619521,0.0,0.0,0.0,0.0,0.0,6.1395671816733e-05,0.0022980798407683523,-0.004772735432069797,0.001331690810709718,-0.00018695438313043322,0.00116053889544121,-0.01174306845720896,-0.029319781078968044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01311306228090281,-0.0075363675644533334,0.02110259218692956,-0.016359808749018767,-0.026928071567707934,0.016393442622950838,-0.002597649170650862,-0.0065502183406113135,0.018888941555671446,0.01038062283737018,0.010600706713780772,-0.05033557046979864,-0.029999999999999805,0.0006645401382245897,0.05050505050505083,-2.220446049250313e-16,0.06756756756756754,-0.030970248471060835,0.026178010471204383,0.0
