Date,BND,GDX,SPY
2003-12-04 00:00:00-05:00,,,73.59957885742188
2003-12-05 00:00:00-05:00,,,73.08660125732422
2003-12-08 00:00:00-05:00,,,73.5790786743164
2003-12-09 00:00:00-05:00,,,73.0113525390625
2003-12-10 00:00:00-05:00,,,73.0045166015625
2003-12-11 00:00:00-05:00,,,73.8253173828125
2003-12-12 00:00:00-05:00,,,73.96896362304688
2003-12-15 00:00:00-05:00,,,73.59957885742188
2003-12-16 00:00:00-05:00,,,73.98265075683594
2003-12-17 00:00:00-05:00,,,74.2152099609375
2003-12-18 00:00:00-05:00,,,75.0497055053711
2003-12-19 00:00:00-05:00,,,74.84074401855469
2003-12-22 00:00:00-05:00,,,75.36309814453125
2003-12-23 00:00:00-05:00,,,75.41118621826172
2003-12-24 00:00:00-05:00,,,75.3355941772461
2003-12-26 00:00:00-05:00,,,75.39060974121094
2003-12-29 00:00:00-05:00,,,76.39395141601562
2003-12-30 00:00:00-05:00,,,76.40766143798828
2003-12-31 00:00:00-05:00,,,76.47639465332031
2004-01-02 00:00:00-05:00,,,76.44205474853516
2004-01-05 00:00:00-05:00,,,77.27362823486328
2004-01-06 00:00:00-05:00,,,77.34919738769531
2004-01-07 00:00:00-05:00,,,77.61035919189453
2004-01-08 00:00:00-05:00,,,77.91963195800781
2004-01-09 00:00:00-05:00,,,77.2392349243164
2004-01-12 00:00:00-05:00,,,77.80967712402344
2004-01-13 00:00:00-05:00,,,77.35609436035156
2004-01-14 00:00:00-05:00,,,78.00210571289062
2004-01-15 00:00:00-05:00,,,78.19451904296875
2004-01-16 00:00:00-05:00,,,78.50379180908203
2004-01-20 00:00:00-05:00,,,78.48314666748047
2004-01-21 00:00:00-05:00,,,79.10167694091797
2004-01-22 00:00:00-05:00,,,78.89551544189453
2004-01-23 00:00:00-05:00,,,78.6412582397461
2004-01-26 00:00:00-05:00,,,79.6308364868164
2004-01-27 00:00:00-05:00,,,78.81303405761719
2004-01-28 00:00:00-05:00,,,77.91275787353516
2004-01-29 00:00:00-05:00,,,77.98837280273438
2004-01-30 00:00:00-05:00,,,77.98837280273438
2004-02-02 00:00:00-05:00,,,78.3250732421875
2004-02-03 00:00:00-05:00,,,78.19451904296875
2004-02-04 00:00:00-05:00,,,77.55537414550781
2004-02-05 00:00:00-05:00,,,77.78215026855469
2004-02-06 00:00:00-05:00,,,78.65496063232422
2004-02-09 00:00:00-05:00,,,78.67559051513672
2004-02-10 00:00:00-05:00,,,78.92985534667969
2004-02-11 00:00:00-05:00,,,79.76832580566406
2004-02-12 00:00:00-05:00,,,79.47966003417969
2004-02-13 00:00:00-05:00,,,79.1222915649414
2004-02-17 00:00:00-05:00,,,79.8370361328125
2004-02-18 00:00:00-05:00,,,79.48653411865234
2004-02-19 00:00:00-05:00,,,79.19102478027344
2004-02-20 00:00:00-05:00,,,78.95049285888672
2004-02-23 00:00:00-05:00,,,78.75117492675781
2004-02-24 00:00:00-05:00,,,78.61373901367188
2004-02-25 00:00:00-05:00,,,78.94363403320312
2004-02-26 00:00:00-05:00,,,78.99173736572266
2004-02-27 00:00:00-05:00,,,79.04669952392578
2004-03-01 00:00:00-05:00,,,79.83016967773438
2004-03-02 00:00:00-05:00,,,79.36286926269531
2004-03-03 00:00:00-05:00,,,79.50712585449219
2004-03-04 00:00:00-05:00,,,79.71332550048828
2004-03-05 00:00:00-05:00,,,79.98137664794922
2004-03-08 00:00:00-05:00,,,79.0054702758789
2004-03-09 00:00:00-05:00,,,78.68932342529297
