Date,CorporateBonds,Dow_Jones,HighDividend,FTNT,Gold,RealEstate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
2003-08-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-31 00:00:00+00:00,0.0,0.4443855285644531,0.0,0.0,0.0,0.27787208557128906,1.1379470825195312,0.17389678955078125,0.3208150863647461,0.14493370056152344,0.054393768310546875,0.2128458023071289,0.18179702758789062,0.16383934020996094,0.2440357208251953,0.474517822265625,45.1300048828125
2003-09-07 00:00:00+00:00,0.0,0.6158561706542969,0.0,0.0,0.0,0.4087696075439453,0.9471282958984375,-0.012883186340332031,0.011660575866699219,0.144927978515625,0.1767730712890625,0.5169153213500977,0.09696578979492188,0.2134857177734375,0.22251510620117188,0.1477985382080078,47.7900390625
2003-09-14 00:00:00+00:00,0.0,-0.20954132080078125,0.0,0.0,0.0,-0.13222312927246094,-0.2589569091796875,0.06441116333007812,-0.12248420715332031,-0.0805196762084961,-0.15638351440429688,-0.14443683624267578,-0.012117385864257812,0.08935928344726562,0.6100959777832031,-0.6145458221435547,-3.2099609375
2003-09-21 00:00:00+00:00,0.0,1.0256156921386719,0.0,0.0,0.0,0.14896583557128906,1.1025009155273438,-0.025421142578125,-0.06876564025878906,0.49318408966064453,0.29007720947265625,0.47890472412109375,0.10352802276611328,0.14165401458740234,-0.07513618469238281,0.41055870056152344,50.669921875
2003-09-28 00:00:00+00:00,0.0,-2.0166091918945312,0.0,0.0,0.0,-0.04887580871582031,-2.5445404052734375,-0.6928033828735352,-0.18760013580322266,-0.4910564422607422,-0.7710390090942383,-0.8817920684814453,-0.18243026733398438,-0.0200347900390625,-0.7055015563964844,-0.9035434722900391,-113.6300048828125
2003-10-05 00:00:00+00:00,0.0,1.6667022705078125,0.0,0.0,0.0,0.7751274108886719,2.3530044555664062,0.5179901123046875,0.4514007568359375,0.5342283248901367,0.5663366317749023,0.6157302856445312,0.2675619125366211,0.2404489517211914,0.40314674377441406,0.8412284851074219,88.5
2003-10-12 00:00:00+00:00,0.0,0.871490478515625,0.0,0.0,0.0,0.23509788513183594,0.8071365356445312,0.12301349639892578,0.11725902557373047,0.1672821044921875,0.0272979736328125,0.2508573532104492,0.08513641357421875,-0.10519886016845703,-0.22318267822265625,0.42840576171875,34.7401123046875
2003-10-19 00:00:00+00:00,0.0,0.08465957641601562,0.0,0.0,0.0,-0.12335777282714844,-0.21205902099609375,0.14892196655273438,-0.15828418731689453,0.1618795394897461,0.06823539733886719,-0.0912160873413086,0.03648567199707031,-0.06011486053466797,-0.07916831970214844,0.03894996643066406,-2.9500732421875
2003-10-26 00:00:00+00:00,0.0,-0.7134323120117188,0.0,0.0,0.0,-0.5749549865722656,-0.4651031494140625,-0.11654472351074219,-0.18174076080322266,-0.12410926818847656,-0.12964630126953125,-0.2964649200439453,-0.08513641357421875,0.02003765106201172,0.0,-0.24925613403320312,-46.77001953125
2003-11-02 00:00:00+00:00,0.0,1.1784324645996094,0.0,0.0,0.0,0.2909660339355469,1.1764984130859375,0.6733789443969727,-0.02344799041748047,0.2644195556640625,0.4639911651611328,0.44850635528564453,0.20067882537841797,0.07514381408691406,0.035980224609375,0.7789096832275391,66.6199951171875
2003-11-09 00:00:00+00:00,0.0,0.050968170166015625,0.0,0.0,0.0,0.5889148712158203,0.21202850341796875,0.0518035888671875,-0.04103374481201172,-0.037776947021484375,0.14328384399414062,0.32686710357666016,0.09729290008544922,-0.1202230453491211,-0.28795814514160156,0.24925804138183594,38.530029296875
2003-11-16 00:00:00+00:00,0.0,-0.089202880859375,0.0,0.0,0.0,0.3188915252685547,-0.1025848388671875,-0.1230325698852539,0.21105098724365234,-0.1564922332763672,-0.081878662109375,-0.2508583068847656,-0.15202617645263672,0.010019302368164062,1.0294551849365234,-0.4284076690673828,-40.47998046875
2003-11-23 00:00:00+00:00,0.0,-0.7447433471679688,0.0,0.0,0.0,-0.62847900390625,-0.855010986328125,-0.22013568878173828,-0.35175323486328125,-0.14029788970947266,-0.088714599609375,-0.3344717025756836,-0.03040790557861328,-0.19536590576171875,-0.49672889709472656,-0.28041648864746094,-36.3800048828125
2003-11-30 00:00:00+00:00,0.0,1.0161094665527344,0.0,0.0,0.0,0.6610698699951172,1.5321731567382812,0.6409997940063477,0.2931203842163086,0.28060340881347656,0.3616447448730469,0.4712963104248047,0.23715591430664062,0.3306102752685547,0.18717575073242188,0.6698722839355469,66.3800048828125
2003-12-07 00:00:00+00:00,0.0,0.4600334167480469,0.0,0.0,0.0,0.13268470764160156,0.27359771728515625,0.5503568649291992,0.6214189529418945,0.01618671417236328,0.1569366455078125,-0.05320453643798828,-0.1216115951538086,0.11522579193115234,0.2735576629638672,-0.3427162170410156,-22.4400634765625
2003-12-14 00:00:00+00:00,0.0,1.1693840026855469,0.0,0.0,0.0,0.3149089813232422,0.8823699951171875,0.35611724853515625,0.4338226318359375,0.13490772247314453,0.4230480194091797,0.091217041015625,0.07297039031982422,0.06011009216308594,0.25197410583496094,0.3582935333251953,11.1800537109375
2003-12-21 00:00:00+00:00,0.0,1.442352294921875,0.0,0.0,0.0,0.19383811950683594,0.8718338012695312,0.22860145568847656,0.569697380065918,0.21288585662841797,0.3685188293457031,0.06120109558105469,0.04904460906982422,0.25170421600341797,0.2107982635498047,0.43950653076171875,2.02001953125
