,10-Year Treasury Yield,2-Year Treasury Yield,Federal Funds Effective Rate,5-Year Treasury Yield,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,Unemployment Rate,GDP,Real GDP,CPI,PPI,Consumer Confidence Index,Government Debt,Government Debt to GDP,US Dollar Index,Corporate Profits,Building Permits,Velocity of Money,Retail Sales,Industrial Production,3m10y,2y20y,5y10y,10y30y,10yTrea30yFRM,Corporate_Bonds,Gold,SP500
2004-05-31,0.028697571743929284,0.09956709956709964,-0.009708737864077666,0.04958677685950419,0.015065913370998052,0.005565862708719838,0.06355140186915897,0.05158069883527472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008450704225352101,-0.04999999999999993,-0.0555555555555558,-0.11627906976744151,0.1780821917808224,0.0,0.0,0.009210032359493248
2004-06-30,-0.008583690987124526,0.06299212598425208,0.3529411764705881,0.0,-0.011131725417439675,-0.0018450184501844769,-0.008787346221441283,-0.011075949367088667,0.0,0.0,0.0,0.008004268943436532,0.0,0.014861995753715496,0.0,0.0,0.0,0.0,-0.024154589371980673,0.0,0.00417385280895699,-0.0005112496448160808,-0.08100558659217882,-0.07719298245614026,-0.04705882352941182,0.03947368421052655,-0.07558139534883768,0.0,0.0,0.01307684983312618
2004-07-31,-0.025974025974025983,-0.007407407407407418,-0.06521739130434778,-0.026246719160105014,-0.016885553470919246,-0.01848428835489846,-0.02659574468085102,-0.027200000000000002,-0.017857142857142794,0.015891599103924348,0.009412472246594472,0.001058761249338236,0.0,0.011506276150627714,0.014395542685345042,-0.0014726535979809885,0.0,0.04390913327746215,0.045544554455445585,0.003640375068946655,0.011350318336835308,0.0074196039072991216,-0.07294832826747721,-0.026615969581748944,-0.024691358024691357,0.025316455696202,-0.06918238993710657,0.0,0.0,-0.02703669546744214
2004-08-31,-0.0822222222222222,-0.10074626865671643,0.20155038759689914,-0.10242587601078168,-0.05916030534351158,-0.05649717514124286,-0.051001821493624866,-0.042763157894736836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16721311475409828,-0.015625000000000222,0.01265822784810089,0.08641975308642014,0.08108108108108114,0.0,0.0,-0.0027962365586603477
2004-09-30,0.002421307506053294,0.0912863070539418,0.2516129032258063,0.01501501501501501,-0.008113590263691739,-0.007984031936127733,-0.017274472168905874,-0.01718213058419249,-0.018181818181818077,0.0,0.0,0.003701745108408261,0.0,-0.02585315408479838,0.0,0.0,0.0,0.0,-0.0336174242424242,0.0,0.020117762512266824,0.0020384581260934898,-0.04330708661417337,-0.10317460317460314,-0.050000000000000044,-0.05681818181818166,-0.012500000000000289,0.0,0.0,0.016063410321683458
2004-10-31,-0.021739130434782594,-0.026615969581748944,-0.07731958762886593,-0.023668639053254448,-0.020449897750511203,-0.02012072434607637,-0.02148437500000011,-0.013986013986013957,0.01851851851851838,0.018033438743137342,0.01022027368972056,0.005268703898840821,0.0,-0.026539278131634814,0.029419764297667905,0.011184628246188266,0.0,0.00044842871765227166,0.027437530622244077,0.0043965706748734235,0.006740829435864848,0.008803970053913979,-0.11934156378600824,-0.01327433628318575,-0.013157894736841813,-0.012048192771084043,-0.018987341772152,0.0,0.0,0.012160368229561458
2004-11-30,0.07654320987654328,0.1796875,0.12849162011173187,0.12727272727272743,0.050104384133611735,0.04106776180698146,0.027944111776447178,0.014184397163120588,-0.018181818181818077,0.0,0.0,0.004716981132075304,0.0,0.011995637949836269,0.0,0.0,0.0,0.0,-0.008583690987124415,0.0,0.003598597157040473,0.0024628015451462204,-0.004672897196261405,-0.09865470852017921,-0.1466666666666665,-0.13414634146341498,-0.01935483870967758,0.0,0.0,0.04380870916732493
2004-12-31,-0.02752293577981657,0.019867549668874274,-0.024752475247524774,-0.024193548387096864,-0.03578528827037786,-0.041420118343195256,0.01553398058252431,0.015734265734265618,0.0,0.0,0.0,0.0,0.0,0.0463362068965516,0.0,0.0,0.0,0.0,0.0014430014430013571,0.0,0.012107624832448094,0.007833333333333359,-0.0516431924882631,-0.11940298507462721,-0.04687499999999967,-0.12676056338028152,-0.026315789473684292,0.0,0.0,0.03303765684800086
2005-01-31,-0.02358490566037752,0.06818181818181812,0.2690355329949239,0.02203856749311295,-0.043298969072164906,-0.04938271604938271,-0.017208413001912226,-0.025817555938037806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19306930693069313,-0.23728813559322037,-0.29508196721311564,-0.2258064516129027,-0.027027027027026418,0.0,0.0,-0.030545868437811485
2005-02-28,0.053140096618357724,0.09118541033434635,0.008000000000000007,0.07816711590296488,0.032327586206896575,0.01948051948051943,0.015564202334630295,0.005300353356890497,0.0,0.0,0.0,0.003651538862806447,0.0,-0.03089598352214218,0.0,0.0,0.0,0.0,0.015369836695485084,0.0,0.0026487591864239324,0.010665399518120733,-0.018404907975459683,-0.11111111111111072,-0.16279069767441734,-0.2708333333333347,-0.02777777777777779,0.0,0.0,0.034062910909543165
2005-03-31,0.032110091743119185,0.058495821727019504,0.17460317460317465,0.04499999999999993,0.018789144050104456,0.010615711252653925,0.06896551724137945,0.06151142355008776,-0.03703703703703709,0.0,0.0,0.0036382536382535413,0.0,-0.015940488841657774,0.0,0.0,0.0,0.0,-0.024597918637653704,0.0,0.002498694091303877,-0.0012893324054281674,0.06874999999999964,-0.10000000000000009,-0.11111111111111116,-0.257142857142857,0.09999999999999964,0.0,0.0,-0.022941552151802158
2005-04-30,-0.06444444444444442,-0.03684210526315779,0.0033783783783785104,-0.06698564593301426,-0.055327868852458884,-0.048319327731092376,-0.04480286738351258,-0.04304635761589404,0.0,0.0315666356462021,0.016028925901341307,0.0031071983428274663,0.0,-0.05291576673866083,0.03164145277412489,7.252767328602694e-05,0.0,0.0,0.04267701260911738,0.033595972860582135,0.008137852297317005,0.001979528625394078,-0.23391812865497075,-0.12037037037037024,-0.031250000000000666,0.23076923076923284,0.03246753246753231,0.0,0.0,-0.020561467294757385
2005-05-31,-0.04988123515439424,-0.016393442622950838,0.04040404040404022,-0.03589743589743588,-0.045553145336225564,-0.03752759381898452,-0.022514071294559068,-0.02249134948096887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22900763358778642,-0.1578947368421051,-0.2258064516129027,0.125,-0.012578616352201033,0.0,0.0,0.03887648078164996
2005-06-30,-0.015000000000000013,0.016666666666666607,0.08414239482200658,-0.010638297872340274,-0.027272727272727337,-0.03899082568807333,-0.017274472168905874,-0.0212389380530974,-0.03846153846153855,0.0,0.0,0.0,0.0,0.09464082098061577,0.0,0.0,0.0,0.0,0.013023255813953583,0.0,0.023798393468527745,0.005389742103737882,-0.19801980198019775,-0.2250000000000001,-0.08333333333333515,-0.3055555555555549,0.01273885350318471,0.0,0.0,0.0005292218658616843
2005-07-31,0.08629441624365497,0.0983606557377048,-0.011940298507462699,0.10752688172043001,0.06542056074766345,0.054892601431980825,0.04296875,0.04339963833634708,0.0,0.01702328066304637,0.007856219802722553,0.006195147134744561,0.0,0.005208333333333259,0.012277681249374783,-0.004666165960898971,0.0,0.03544432948209453,0.011478420569329684,0.01185812599258873,0.008138551524330406,-0.003196128001580978,0.06172839506172867,-0.12903225806451624,-0.27272727272727126,-0.4400000000000023,-0.01257861635220181,0.0,0.0,0.03262979652941489
2005-08-31,-0.06074766355140204,-0.04477611940298498,0.09667673716012071,-0.06067961165048541,-0.05701754385964908,-0.04298642533936636,0.001872659176029856,0.0,-0.019999999999999907,0.0,0.0,0.0061570035915854415,0.0,-0.0766839378238342,0.0,0.0,0.0,0.0,0.0072628234226055355,0.0,-0.011080632814493452,0.0033251306559491933,-0.41860465116279144,-0.14814814814814825,-0.06250000000000411,0.5000000000000095,0.012738853503184933,0.0,0.0,-0.021739020726485037
2005-09-30,0.07960199004975133,0.08854166666666674,0.08264462809917372,0.08010335917312661,0.07441860465116279,0.07092198581560272,0.024299065420560817,0.024263431542461023,0.020408163265306145,0.0,0.0,0.013768485466598701,0.0,-0.1369248035914702,0.0,0.0,0.0,0.0,0.019828751689950463,0.0,0.0020222805648193454,-0.01942562960386085,0.5800000000000014,-0.0434782608695643,0.06666666666667131,-0.09523809523809701,0.018867924528302105,0.0,0.0,0.017612962565517032
2005-10-31,0.05299539170506917,0.052631578947368585,0.022900763358778553,0.06459330143540676,0.04761904761904767,0.04415011037527594,0.038321167883211604,0.040609137055837685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.253164556962025,-1.9984014443252818e-15,-0.25,-0.1578947368421062,-0.024691358024691357,0.0,0.0,-0.02331575082725823
2005-11-30,-0.01750547045951867,0.004545454545454408,0.0024875621890549926,-0.006741573033707926,-0.006198347107438051,-0.014799154334038112,0.021089630931458547,0.021138211382113692,0.0,0.0,0.0,-0.0035211267605634866,0.0,0.061118335500649934,0.0,0.0,0.0,0.0,-0.0198851082633672,0.0,0.008465492656265505,0.023324576033688427,-0.08474576271186485,-0.11363636363636331,-0.41666666666666485,0.06249999999999867,0.1455696202531649,0.0,0.0,0.05250381923814973
2005-12-31,-0.022271714922049157,-0.002262443438914019,0.014888337468982549,-0.015837104072398245,-0.04158004158004147,-0.032188841201716833,-0.008605851979345935,-0.009554140127388644,-0.019999999999999907,0.0,0.0,0.0,0.0,0.12132352941176472,0.0,0.0,0.0,0.0,-0.044183949504057685,0.0,0.0005426057203410384,0.004961274976896357,-0.4259259259259267,-0.48717948717948634,-0.4285714285714304,-0.2941176470588226,0.022099447513811654,0.0,0.0,-0.00729603534379808
2006-01-31,0.031890660592255315,0.02947845804988658,0.09290953545232261,0.02758620689655178,0.02819956616052055,0.03991130820399125,-0.01041666666666663,-0.01607717041800638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.806451612903224,0.0,0.5000000000000111,0.33333333333333326,-0.14054054054054044,0.0,0.0,0.03156364462354344
2006-02-28,0.004415011037527394,0.03303964757709266,0.01118568232662187,0.031319910514541416,-0.008438818565400852,-0.03837953091684443,0.033333333333333215,0.02287581699346397,-0.020408163265306256,0.0,0.0,0.006562342251388298,0.0,-0.05245901639344264,0.0,0.0,0.0034033617248525605,0.0,0.009905660377358405,0.0,0.021367071486220413,0.0020320722441995454,-2.1666666666666616,-0.9500000000000011,0.5000000000000111,-1.25,0.06918238993710712,0.0,0.0,0.007941713165892095
2006-03-31,0.06813186813186833,0.02771855010660973,0.10619469026548689,0.045553145336225676,0.0787234042553191,0.08647450110864763,0.018675721561969505,0.01437699680511173,-0.02083333333333326,0.0,0.0,0.0015045135406217547,0.0,0.025374855824682907,0.0,0.0,0.007923263121495161,0.0,-0.010742643624474524,0.0,0.002180085017069011,0.002158326873970662,-2.1666666666666616,-0.9500000000000011,0.5000000000000111,-2.0,-0.12352941176470633,0.0,0.0,0.006613425691572639
2006-04-30,0.043209876543209846,0.010373443983402453,-0.027999999999999914,0.020746887966804906,0.04733727810650867,0.055102040816326525,0.03499999999999992,0.03622047244094495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024053301511535397,0.0,0.0,0.0,0.0,0.0,0.3043478260869572,0.759999999999998,0.5000000000000111,1.499999999999989,6.661338147750939e-16,0.0,0.0,0.012865312348604885
2006-05-31,0.009861932938856066,0.03490759753593431,0.039094650205761194,0.024390243902439046,0.007532956685499137,0.007736943907156624,0.0032206119162641045,0.006079027355623046,-0.021276595744680993,0.0,0.0,0.008012018027040657,0.0,-0.11023622047244108,0.0,0.0,-0.003777210794243424,0.0,-0.1005665722379604,0.0,0.0028827964060098576,0.003205616842396397,-0.13333333333333608,-0.2954545454545455,-0.46666666666666745,-0.0999999999999982,0.040268456375838646,0.0,0.0,-0.04084531736163122
2006-06-30,0.005859375,0.023809523809523725,0.0,0.011904761904761862,-0.00747663551401867,-0.0038387715930900956,0.0321027287319422,0.024169184290030232,0.0,0.0,0.0,0.0024838549428713996,0.0,0.07332490518331247,0.0,0.0,0.004886954654011122,0.0,-0.019947506561679762,0.0,0.004319533614672633,0.0034192727434825265,-0.4615384615384589,-0.5161290322580656,-0.3749999999999917,-0.5555555555555545,0.006451612903226156,0.0,-0.005501731889853034,0.013739125922641371
2006-07-31,-0.03106796116504862,-0.036821705426356655,0.05148514851485153,-0.03725490196078418,-0.026365348399246646,-0.023121387283236983,-0.013996889580093264,-0.008849557522124019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025313415092169667,0.0,0.0,0.0,0.0,0.0,-1.7857142857142785,0.33333333333333925,0.5999999999999788,1.0,0.05769230769230704,0.0,0.021601762300474725,0.0055785663396112906
2006-08-31,-0.05010020040080165,-0.03621730382293753,0.0,-0.04276985743380857,-0.04255319148936165,-0.03747534516765294,-0.03154574132492116,-0.04166666666666652,0.021739130434782705,0.0,0.0,0.009910802775024763,0.0,-0.0341578327444052,0.0,0.0,-0.0036285862391274293,0.0,-0.07766470273165504,0.0,0.006621614931432207,0.003714559477881796,1.818181818181829,-0.19999999999999996,-0.5,0.7499999999999944,0.03030303030303072,0.0,0.018823973345144518,0.020940886357981636
2006-09-30,-0.021097046413502185,-0.01670146137787054,0.005649717514124353,-0.023404255319149025,-0.022222222222222254,-0.02254098360655743,-0.026058631921824005,-0.02018633540372683,-0.042553191489361764,0.0,0.0,-0.004906771344455385,0.0,0.04146341463414638,0.0,0.0,0.004725328745237789,0.0,-0.03890824622531941,0.0,-0.0064182169160590385,-0.001910259066940645,-0.19354838709677313,-0.18750000000000133,0.24999999999999445,-0.07142857142857006,-0.011764705882353232,0.0,-0.09769668901929751,0.026844177425395133
2006-10-31,-0.006465517241379226,0.0,-0.005617977528089901,-0.004357298474945481,-0.006198347107438051,-0.010482180293501009,0.020066889632106788,0.014263074484944571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007291137898627342,0.0,0.0,0.0,0.0,0.0,0.879999999999999,-0.23076923076923284,-0.1999999999999964,-0.15384615384615752,-0.00595238095238082,0.0,0.03814846306804531,0.03166663080224308
2006-11-30,-0.03253796095444694,-0.019108280254777066,0.0,-0.026258205689277947,-0.03118503118503113,-0.03389830508474578,-0.03770491803278686,-0.04062500000000013,0.0,0.0,0.0,-0.0039447731755424265,0.0,0.07845433255269296,0.0,0.0,-0.008339656700219078,0.0,-0.07250755287009059,0.0,0.00033102748456226294,-0.0012477235093079075,0.2127659574468097,-0.5999999999999982,-0.7500000000000056,-0.0909090909090895,0.0059880239520957446,0.0,0.09510979397865293,0.019302037504781877
2006-12-31,0.056053811659192876,0.04329004329004338,-0.026365348399246646,0.05617977528089879,0.05364806866952798,0.054824561403508776,0.010221465076660996,0.006514657980456029,-0.022222222222222143,0.0,0.0,0.00544554455445545,0.0,-0.004343105320303908,0.0,0.0,0.004693620383131147,0.0,0.06710097719869701,0.0,0.01084297479766061,0.01024552735756612,-0.45614035087719396,1.2499999999999947,0.0,0.0,-0.11904761904761918,0.0,-0.012435361315457083,0.013804391920152481
2007-01-31,0.02547770700636942,0.024896265560165887,0.030947775628626717,0.025531914893617058,0.02240325865580428,0.02494802494802495,0.008431703204047292,0.011326860841424091,0.04545454545454519,0.0,0.0,0.001659281142294633,0.0,0.05670665212649939,0.0,0.03138587261287551,0.00961340269933797,0.022330319411001387,-0.0073260073260073,0.0881029611802866,0.0010157595709334721,-0.0035470202432871245,-0.06451612903225679,-0.11111111111111882,0.0,0.0,-0.06756756756756732,0.0,-0.023553127977521182,0.008260648689421446
2007-02-28,-0.05590062111801253,-0.0587044534412956,0.015009380863039379,-0.06224066390041505,-0.04780876494023889,-0.05070993914807298,-0.0016722408026756952,-0.0048000000000000265,-0.021739130434782483,0.0,0.0,0.003878350545869269,0.0,-0.057791537667698734,0.0,0.0,-0.007404760932587462,0.0,-0.017220172201722006,0.0,0.002359550218380635,0.009727628409406552,1.0689655172413808,0.6250000000000153,0.0,0.20000000000000528,0.07971014492753592,0.0,0.009751234699294509,-0.0230403662523605
2007-03-31,0.019736842105263275,-0.01505376344086029,-0.020332717190388205,0.004424778761062065,0.029288702928870203,0.03418803418803429,-0.018425460636515845,-0.009646302250803762,-0.022222222222222143,0.0,0.0,0.005200121434097538,0.0,-0.03176341730558585,0.0,0.0,-0.009464348520032306,0.0,-0.0012515644555695093,0.0,0.008007244940585911,0.001735375145814011,-0.3500000000000011,1.6153846153846163,0.0,0.5833333333333277,0.02013422818792021,0.0,0.005590915803730834,0.021958252419022717
2007-04-30,-0.004301075268817289,0.004366812227074135,-0.0018867924528301883,-0.0066079295154185536,-0.008130081300813052,-0.006198347107438051,0.0017064846416381396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015384407739754469,0.0,0.0,0.0,0.0,0.0,-0.2820512820512808,-0.17647058823529305,0.09090909090908861,-0.052631578947367474,-0.032894736842105754,0.0,0.019459026658277034,0.053028582592498985
2007-05-31,0.05831533477321815,0.06956521739130439,-0.001890359168241873,0.07760532150776056,0.04508196721311464,0.04158004158004158,0.042589437819420706,0.04220779220779214,0.0,0.0,0.0,0.007146058220645957,0.0,-0.0011312217194571206,0.0,0.0,-0.005430398633437528,0.0,-0.06453634085213034,0.0,0.010959558834650718,0.007210935726935874,-1.6071428571428563,-0.35714285714285876,-0.6666666666666667,-0.38888888888889106,0.034013605442176686,-0.0037730369825047516,-0.05825468705300396,0.026416100293507494
2007-06-30,0.026530612244897833,-0.010162601626016232,0.005681818181818121,0.012345679012345512,0.021568627450980538,0.021956087824351433,0.035947712418300526,0.0389408099688473,0.04545454545454519,0.0,0.0,0.0023167517109623503,0.0,-0.033975084937712396,0.0,0.0,-0.001931691077855957,0.0,-0.057602143335566014,0.0,-0.009353624454671139,0.00018006511863144503,0.2352941176470591,0.8888888888888911,-0.6666666666666667,-0.18181818181817888,0.019736842105263275,-0.0039127893862397345,-0.0026322500635281854,-0.015647919334678573
2007-07-31,-0.04970178926441349,-0.06365503080082147,-0.005649717514124131,-0.06504065040650409,-0.040307101727447225,-0.0390625,0.004731861198738141,0.0029985007496251548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007572820278034853,0.0,0.0,0.0,0.0,0.0,-1.8571428571428559,0.29411764705882515,0.6363636363636371,0.5555555555555545,0.2258064516129037,0.007197994728064705,0.05832671250030397,-0.020275320437569633
2007-08-31,-0.05020920502092052,-0.08991228070175428,-0.06060606060606066,-0.07608695652173902,-0.026000000000000023,-0.018292682926829285,-0.039246467817896424,-0.0358744394618834,0.0,0.0,0.0,0.002089425480374718,0.0,-0.022274325908557935,0.0,0.0,0.0025795706566880128,0.0,-0.06112295664534473,0.0,0.009342265824161311,0.0003856438185820821,-1.8571428571428559,0.6363636363636342,0.6111111111111058,1.0714285714285765,0.021052631578947434,0.01620125875812306,-0.08952609778200205,-0.008345877927592671
2007-09-30,0.011013215859030812,-0.04337349397590362,-0.07661290322580638,-0.004705882352941115,0.004106776180698102,0.0,-0.004901960784313819,-0.0046511627906976605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029068811560906016,0.0,0.0,0.0,0.0,0.0,0.45283018867924474,0.27777777777777746,0.2413793103448254,-0.17241379310344762,-0.05154639175257758,0.006700782489204693,0.2421250955996488,0.04894870115239236
2007-10-31,-0.023965141612200314,-0.007556675062972307,0.004366812227074135,-0.01654846335697402,-0.020449897750511203,-0.01863354037267073,-0.016420361247947435,-0.014018691588784993,0.021739130434782705,0.0351307864831516,0.018618180709345067,0.007333856606971612,0.0,-0.029976019184652314,0.04288377017661116,0.00748985905423627,-0.019854944658616258,0.031766071392209216,-0.0976532929598789,0.029233580151937666,0.010057785132672414,-0.0005202217777225959,-0.29870129870129813,-0.07608695652173847,-0.11111111111110894,0.08333333333333148,0.0652173913043479,0.012903509599073715,0.07651632765671068,0.0031457462248030144
2007-11-30,-0.11383928571428581,-0.2284263959390863,0.013043478260869712,-0.18028846153846156,-0.07306889352818369,-0.07172995780590719,-0.04340567612687807,-0.03633491311216441,0.0,0.0,0.0,0.007858884267890387,0.0,-0.05933250927070466,0.0,0.0,0.005410656851273732,0.0,0.02684563758389258,0.0,0.010674606701626566,0.005630961927298284,0.5185185185185177,0.6470588235294119,0.7499999999999987,0.6538461538461557,0.1020408163265305,0.015850073910707696,-0.03687027117289621,-0.03841605130531511
2007-12-31,0.0176322418136019,0.0032894736842103978,-0.3433476394849786,0.011730205278592365,0.013513513513513375,0.011363636363636243,0.010471204188481575,0.011475409836065653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010265428269207177,0.0,0.0,0.0,0.0,0.0,-0.1707317073170732,0.03571428571428559,0.05357142857142816,-0.046511627906976716,-0.09259259259259245,-0.00013502040343305044,0.008400381689961822,0.006126890043787858
2008-01-31,-0.09158415841584155,-0.2885245901639344,0.05228758169934644,-0.18260869565217397,-0.03333333333333344,-0.022471910112359716,-0.10708117443868737,-0.0794165316045381,0.06382978723404253,-0.0005789987372118999,-0.004074294739200068,0.0063557111281862255,0.0,0.030223390275952777,0.022582957604430742,0.023175374854417896,-0.010885815526874731,-0.07842621282791806,-0.10620915032679734,-0.005979631878912484,-0.010907769110581556,-0.0006535768657270902,1.5147058823529407,0.5034482758620686,0.4406779661016955,0.6585365853658525,0.025510204081632626,0.020464062045647102,0.09478847417973846,-0.08411405362127489
2008-02-29,-0.038147138964577665,-0.23963133640552992,-0.0652173913043479,-0.11347517730496448,0.0045977011494253706,0.01379310344827589,0.1063829787234043,0.09859154929577474,-0.019999999999999907,0.0,0.0,0.0024178268779397882,0.0,-0.09693877551020413,0.0,0.0,-0.01679888375912386,0.0,-0.07312614259597805,0.0,-0.008381444643344005,-0.003650871353044871,-0.017543859649122973,0.24770642201834892,0.21176470588235263,0.2941176470588245,0.2587064676616917,-0.004618685669188549,0.06523039162892474,0.01452819765561042
