Date,Dow_Jones,SP500
2006-02-19,0.01918765601322403,0.01713513458230498
2006-02-26,-0.002341817600301943,0.0046585687125173525
2006-03-05,-0.006229459323395248,-0.005022995005955044
2006-03-12,0.0070859825732740855,-0.0013203844818618915
2006-03-19,0.018938875770201813,0.019826209343747125
2006-03-26,0.00044397782717142675,-0.0031389971648057013
2006-04-02,-0.01277089056456393,-0.0029183057794262
2006-04-09,-0.0006302507471315222,-0.0022336703301323313
2006-04-16,0.00035994640820669055,-0.006407289770500868
2006-04-23,0.020139208316895862,0.018957079800911547
2006-04-30,0.004232863132210385,0.0024405190051728365
2006-05-07,0.015366997580859021,0.007986315568295543
2006-05-14,-0.015221076801829048,-0.024750970930377147
2006-05-21,-0.018619256494148195,-0.01655858568384616
2006-05-28,0.01175219546508699,0.010071127864821117
2006-06-04,-0.0037239317485047163,0.004829309075199406
2006-06-11,-0.03141685078106471,-0.028294584086606456
2006-06-18,0.012070632782850144,-0.0011890717670304252
2006-06-25,-9.0326253897266e-05,-0.0016849057616010743
2006-07-02,0.016549944372747927,0.022822576297603536
2006-07-09,-0.007425845907668482,-0.0052638426268007965
2006-07-16,-0.03280358702205588,-0.024405960491097112
2006-07-23,0.012933453882463697,0.0034811613048928436
2006-07-30,0.032332221071278866,0.03251326116328279
2006-08-06,0.003658835701128016,0.0017189462714208847
2006-08-13,-0.012713733867726007,-0.009282195945694238
2006-08-20,0.026990102963406537,0.028973816556772336
2006-08-27,-0.008435987781842624,-0.0067332905136959775
2006-09-03,0.016483258164055714,0.012402521275500566
2006-09-10,-0.007235645347392516,-0.00867426224953316
2006-09-17,0.01692672503689452,0.0173500028720448
2006-09-24,-0.0050175411679627135,-0.0037132310836643923
2006-10-01,0.015042026800988317,0.016049112283577305
2006-10-08,0.015247933708815609,0.010704986511960612
2006-10-15,0.009449417585847275,0.011999585128013468
2006-10-22,0.0036523186978150157,0.0015367039182199171
2006-10-29,0.007754163788342261,0.007819704797281668
2006-11-05,-0.00893585403188868,-0.009933991027046507
2006-11-12,0.011104002194682216,0.012450420110829752
2006-11-19,0.02039081591882619,0.015769461820816177
2006-11-26,-0.004704983304721688,-0.0004982337163185191
2006-12-03,-0.005135372026042417,-0.0009264839084789367
2006-12-10,0.007783882489124538,0.008557799875535288
2006-12-17,0.012037716120915976,0.012113836072003004
2006-12-24,-0.00781340098401262,-0.011170392641280169
2006-12-31,0.009986139147257767,0.006180682555711581
2007-01-07,-0.0053863144907255744,-0.007625817189661599
2007-01-14,0.015516920843068105,0.01921190285623653
2007-01-21,-0.00023759054854644024,-0.002932286451185706
2007-01-28,-0.006213128290981196,-0.004831216488876411
2007-02-04,0.014105605767161578,0.01885618690418389
2007-02-11,-0.005137435801946144,-0.006008484265150771
2007-02-18,0.015253805275003307,0.012436281998093657
2007-02-25,-0.009093242368812482,0.004742756936194803
2007-03-04,-0.04311439190018873,0.006132621905715341
2007-03-11,0.016783199351903866,0.0015682782238333193
2007-03-18,-0.013529920871772516,-0.012079455489468094
2007-03-25,0.03006948131272269,0.035082551625370106
2007-04-01,-0.008821132043640767,-0.009693905784615486
2007-04-08,0.015130437526341023,0.01577483760654519
2007-04-15,0.0055002043016758595,0.007487329519863639
2007-04-22,0.027959565962327515,0.022708902038568457
2007-04-29,0.012811879017163852,0.0061225764830770135
2007-05-06,0.01150669206101873,0.009295995614739816
2007-05-13,0.006176928825720962,-0.00039758615540086417
2007-05-20,0.017194408635204717,0.011666217596798756
2007-05-27,-0.004502151391170717,-0.006092914424289497
2007-06-03,0.012751226339062338,0.01575521944868541
2007-06-10,-0.018373115348146563,-0.01973005391380378
2007-06-17,0.016851539315580144,0.01780889867602653
2007-06-24,-0.01630111906779741,-0.016463884986302024
2007-07-01,0.0017168646001326504,-0.0007964752921996165
2007-07-08,0.01438187250423173,0.01695071684829963
2007-07-15,0.020422261335278025,0.012223808402503922
2007-07-22,0.009464496806825429,0.0017529084059684785
2007-07-29,-0.0004435400908955889,-0.008872944991554554
2007-08-05,-0.0006427986846613831,-0.001349746399093632
2007-08-12,-0.0018917849091587557,0.00632840559435488
2007-08-19,-0.00834653119150952,0.0
2007-08-26,0.023669189079728703,0.025015131426786796
2007-09-02,-0.0017963383510505304,-0.004988457660861756
2007-09-09,-0.014092676456092024,-0.010298974650666093
2007-09-16,0.022354203559176833,0.01937400134381506
2007-09-23,0.027351850819832935,0.02545981417587928
2007-09-30,0.007324396618965112,0.004013778925278322
2007-10-07,0.012741452304281697,0.021432044795713034
2007-10-14,0.0031278179732598943,0.0030796665525087974
2007-10-21,-0.042807997483156446,-0.04260238400920657
2007-10-28,0.02238186247695939,0.026391504680144617
2007-11-04,-0.01377299193599546,-0.01575273949896716
2007-11-11,-0.04219022434552522,-0.04007980062605221
2007-11-18,0.011579699459111747,0.004478271121741262
2007-11-25,-0.01536778604840694,-0.011385849650769386
2007-12-02,0.0366248993375895,0.03142979874057383
2007-12-09,0.01662186251850062,0.01513505675096738
2007-12-16,-0.021555856931021578,-0.02478273491442584
2007-12-23,0.009110313825866578,0.011865137967130401
2007-12-30,-0.006922852324506734,-0.005603262435863177
2008-01-06,-0.03927809072298494,-0.04066542246732574
2008-01-13,-0.015447445976191965,-0.024437058815906854
2008-01-20,-0.043436538629272325,-0.0003939037894428177
2008-01-27,0.013435669373132786,0.0074208875856023315
2008-02-03,0.04288433587215468,0.0074208875856023315
2008-02-10,-0.04457312733186891,0.015555473527188335
2008-02-17,0.014900602391759055,0.009553870595202074
2008-02-24,0.0038105862161526005,0.0035522676632158134
2008-03-02,-0.006380925887981115,-0.01327255793851645
2008-03-09,-0.0331675295959849,-0.030712879995576814
2008-03-16,0.00916404140465743,-0.0007711423312508625
2008-03-23,0.028252354051708117,0.024102125713506783
2008-03-30,-0.007148142293330162,-0.004315348271159092
2008-04-06,0.03166185444156344,0.040909533132414966
2008-04-13,-0.02188770319052613,-0.025641277605890966
2008-04-20,0.03792478616552386,0.03823687120817576
2008-04-27,0.007351550978736299,0.008087815740289939
2008-05-04,0.014984870475187373,0.013681831097627661
2008-05-11,-0.02470696411735307,-0.018443743223480524
2008-05-18,0.019040000860889306,0.02706975480207241
2008-05-25,-0.0385027890690719,-0.035188562443186466
2008-06-01,0.0121977592565361,0.019689184574849472
2008-06-08,-0.03179217880366403,-0.028927768776268348
2008-06-15,0.008024914814495299,-0.001027674041383153
2008-06-22,-0.037333847450904734,-0.028731694296974974
2008-06-29,-0.04042632328703244,-0.030779860625359534
2008-07-06,-0.0036138531866650725,-0.009566317435671823
2008-07-13,-0.018132981009889027,-0.019555089479260546
2008-07-20,0.037083829769327226,0.01728071970272005
2008-07-27,-0.015484383720115735,-0.003969176996745816
2008-08-03,-0.0004416918471181752,0.005419233760701081
2008-08-10,0.03385730923615626,0.02544400032848415
2008-08-17,-0.0014722205129082955,0.0061834815100130225
2008-08-24,-0.001801982134012059,-0.003994554827817964
2008-08-31,-0.007479308728165712,-0.006633198841030308
2008-09-07,-0.026851279973308162,-0.03393160763098424
2008-09-14,0.021717401382165047,0.013422572432381097
2008-09-21,-0.007614089753801734,-0.009925714545943376
2008-09-28,-0.014460689816325922,-0.018135657411911033
2008-10-05,-0.017883989847588017,-0.02224062884489486
2008-10-12,-0.019595639863219064,-0.024293114561386775
2008-10-19,-0.028674989913242133,-0.02850882227603896
2008-10-26,-0.036042689947634154,-0.03067204427419923
2008-11-02,-0.036042689947634154,-0.03067204427419923
2008-11-09,-0.036042689947634154,-0.03067204427419923
2008-11-16,-0.037702719787313044,-0.03067204427419923
2008-11-23,-0.03936274962699193,-0.02732426803728788
2008-11-30,-0.029364569879227642,-0.014968567176899955
2008-12-07,-0.011011144525192307,-0.005960642553423379
2008-12-14,-0.0026558989189212623,0.012055206693529774
2008-12-21,-0.008525597108950733,-0.0009446229493262903
2008-12-28,-0.005961694205140089,-0.006312001761293373
2009-01-04,-0.02420446337660842,-0.026655115249682504
2009-01-11,-0.04170629827431932,-0.043433243076964834
2009-01-18,-0.038401461096751244,-0.045235636227825116
2009-01-25,-0.026242307806216614,-0.022924783093995704
2009-02-01,-0.005464420536768988,-0.013146921575426407
2009-02-08,0.014625357230958536,-0.008257990816141758
2009-02-15,0.03471513499868606,-0.024223927214645058
2009-02-22,-0.04028200391961134,-0.045078794372433006
2009-03-01,-0.04028200391961134,-0.045078794372433006
2009-03-08,-0.04028200391961134,-0.045078794372433006
2009-03-15,0.008214904684454627,0.015363894876836648
2009-03-22,0.008214904684454627,0.015363894876836648
2009-03-29,0.01920839780743344,0.023917640991242606
2009-04-05,0.019654012436753465,0.025433507526885224
2009-04-12,0.009106133943094674,0.018395627948121884
2009-04-19,0.00685351603451978,0.01480027568043596
2009-04-26,-0.007133220286847375,-0.0048234435372394024
2009-05-03,0.017712931063218917,0.004684985611304815
2009-05-10,0.04333011446134116,0.014193414759849032
2009-05-17,-0.03144056413431762,0.0034942970955558206
2009-05-24,0.0010870955121291548,0.021462001006842257
2009-05-31,0.030408667817484858,0.039429704918128694
2009-06-07,0.029512378439327414,0.021830720010657112
2009-06-14,0.004549875769665812,0.005605732312340406
2009-06-21,-0.030767353715189016,-0.026505286735739375
2009-06-28,-0.012191026243230985,-0.0021735464651224667
2009-07-05,-0.015189420047622693,-0.02210324800901986
2009-07-12,-0.016933038676796797,-0.021351007172559333
2009-07-19,0.010728153616104574,0.010575674897346399
2009-07-26,0.02391389398047683,0.024699353243944122
2009-08-02,0.007694823422773611,0.007648590357096641
2009-08-09,0.023126274386338297,0.024187771032046612
2009-08-16,-0.004050618099445291,-0.0040511450176805575
2009-08-23,0.02092369790376236,0.02162904137914623
2009-08-30,0.005786511492915647,0.0039817972223556986
2009-09-06,-0.011821860774577031,-0.012768379741816549
2009-09-13,0.01874059697010444,0.02655291774541846
2009-09-20,0.021464425313042268,0.02346418444306031
2009-09-27,-0.013962985294962316,-0.02127071687362314
2009-10-04,-0.019433694308892968,-0.02001801109949264
2009-10-11,0.040374752799736235,-0.0017842469902191183
2009-10-18,0.0141199927592488,0.003879035101047257
2009-10-25,-0.0016001365538674817,-0.007438741142829386
2009-11-01,-0.027747036347767984,-0.04182115281618748
2009-11-08,0.03410258051587167,0.034472920280672614
2009-11-15,0.025305655224328705,0.023242871933920828
2009-11-22,0.006586233873192571,-0.001733216689572381
2009-11-29,-0.000677843022526825,0.0012794577270875962
2009-12-06,0.007850900055645482,0.013142235866389518
2009-12-13,0.008942863410060786,0.0009007124619517803
2009-12-20,-0.013146601818020187,-0.0027599487150375968
2009-12-27,0.01803338043306635,0.02059738953176482
2010-01-03,-0.008856821509165003,-0.009246421182930065
2010-01-10,0.01960213307460079,0.028086876859344745
2010-01-17,-0.0009425377236628174,-0.008117030342005283
2010-01-24,-0.041316914449043174,-0.03898314897122024
2010-01-31,-0.010626790513037498,-0.01666522977051621
2010-02-07,-0.003877916337264087,-0.006797188534031773
2010-02-14,0.011081820435492107,0.01293799961661346
2010-02-21,0.029477336373121776,0.028693645897144293
2010-02-28,-0.0066345675439414276,-0.0035997453894822673
2010-03-07,0.023813386492979927,0.03169636603843884
2010-03-14,0.006241403999663664,0.010590872207578705
2010-03-21,0.010582005970156239,0.008552952576573958
2010-03-28,0.01015494477470713,0.005260077967865762
2010-04-04,0.007838749731513994,0.010464772111755005
2010-04-11,0.00713823854919915,0.014855917038268496
2010-04-18,0.0019077412552901407,-0.00158935581206876
2010-04-25,0.016155398256869624,0.02052622297545259
2010-05-02,-0.00022906577715087195,-0.0020512435627036973
2010-05-09,0.004845522269785407,-0.0004953983314183175
2010-05-16,-0.006962375550634892,-0.009166149366573506
2010-05-23,-0.040229325452011966,-0.04197021217117036
2010-05-30,-0.0036330934564601236,0.0023830963586268794
2010-06-06,-0.020005477635042124,-0.023315232515145
2010-06-13,0.02886127525243154,0.026774007062164484
2010-06-20,0.023167577781736837,0.02353728660472343
2010-06-27,-0.0016712111350538073,-0.005505174593421092
2010-07-04,-0.02651000005184445,-0.03454763579156561
2010-07-11,-0.009884441938838529,-0.012041622499492921
2010-07-18,0.011194742666391033,0.011558460835030038
2010-07-25,0.032273927271620595,0.035158544169553
2010-08-01,0.004123684886814916,-0.0012678728965378472
2010-08-08,0.019006727345063368,0.01922566528758729
2010-08-15,-0.03130566522026035,-0.036302515548790715
2010-08-22,-0.008010820877677571,-0.007201338890231335
2010-08-29,-0.00548341563105148,-0.006230811277338155
2010-09-05,0.02953302846174788,0.03771271967387202
2010-09-12,0.0019126039236592174,0.005320591169362787
2010-09-19,0.014135184156662373,0.01446187183397818
2010-09-26,0.023570010999178992,0.020712998586798648
2010-10-03,-0.002303520918534807,-0.0018284981697682667
2010-10-10,0.016988054995492607,0.016839409515051695
2010-10-17,0.005562285940493794,0.009953554135531562
2010-10-24,0.0061434826368000905,0.005522781670321164
2010-10-31,-0.00044894967462771884,0.0011831592164255333
2010-11-07,0.029017709616332432,0.03569867184026854
2010-11-14,-0.020779261737956523,-0.020534307385981276
2010-11-21,0.001888208400451008,0.0007484401102504368
2010-11-28,-0.012230944593228599,-0.012386642444975449
2010-12-05,0.029826877969144183,0.034427594188589206
2010-12-12,0.003071807994778908,0.012938648698854083
2010-12-19,0.008075042450501169,0.00380526598327946
2010-12-26,0.0067858696732368,0.010458595925648462
2011-01-02,0.0012798900051473883,0.0011943179994335917
2011-01-09,0.008129514177271924,0.011053811778027889
2011-01-16,0.009608160742889726,0.016989025178318684
2011-01-23,0.007770914847211374,-0.007192654875751603
2011-01-30,-0.0037143042229791368,-0.005063577068252445
2011-02-06,0.02262345880749428,0.02685582698321376
2011-02-13,0.01624028248056497,0.01494466270884054
2011-02-20,0.01020594006047948,0.010667932201028352
2011-02-27,-0.01990288586568789,-0.01635346465100762
2011-03-06,0.002724171656605545,0.0010580303555076664
2011-03-13,-0.008643744815508336,-0.012304659017330577
2011-03-20,-0.01596501224633029,-0.019298187590951144
2011-03-27,0.031199619533149203,0.02770823045515325
2011-04-03,0.012298957143809686,0.014089898446464133
2011-04-10,0.001539536424421284,-0.002178079427272328
2011-04-17,-0.00281000584952229,-0.006171798829514685
2011-04-24,0.01298788734377787,0.01317789990057805
2011-05-01,0.02604358786243477,0.019808524260557236
2011-05-08,-0.013823546027294187,-0.016345341008229597
2011-05-15,-0.002455397183273589,-0.0011922794014366245
2011-05-22,-0.005541697318848238,-0.003208080298439331
2011-05-29,-0.004965969578484386,-0.0007486002435109773
2011-06-05,-0.023424257633843704,-0.023143890429431324
2011-06-12,-0.016073100915355965,-0.021622668749221585
2011-06-19,0.004848272413465304,0.0006261831379161809
2011-06-26,0.0001693996971598999,-0.0006315836010781783
2011-07-03,0.0009701647632978094,0.0008474314572531894
2011-07-10,-0.003569644944062811,-0.00828979796657231
2011-07-17,-0.013589092433866745,-0.020163809187723536
2011-07-24,0.016376821962363453,0.021945459442089366
2011-07-31,-0.013414724345701845,-0.008532270339398351
2011-08-07,-0.027948423902456665,-0.027666517907666555
2011-08-14,-0.026193330578932306,-0.01632303569444704
2011-08-21,-0.039696084006718424,-0.01632303569444704
2011-08-28,0.044388860931869445,-0.0010171829200555926
2011-09-04,-0.0037261795187596425,-0.008697094513790471
2011-09-11,-0.012817924944034942,-0.008697094513790471
2011-09-18,-0.02190967036931024,-0.01637700610752535
2011-09-25,0.013774174407775286,-0.0034350320271770984
2011-10-02,0.016480256324210907,0.00959485499690832
2011-10-09,0.016480256324210907,0.00959485499690832
2011-10-16,0.016896722569111344,0.0170233646266027
2011-10-23,0.02508058782013689,0.024384898754394202
2011-10-30,0.03555406874269762,0.03734781027657674
2011-11-06,-0.019993574652513835,-0.02426115550668717
2011-11-13,0.016136901512817436,0.009403654236758374
2011-11-20,-0.006391125725809688,-0.013772759064660911
2011-11-27,-0.02891915296443681,-0.036949172366080196
2011-12-04,0.014325930842172596,0.009530794080847116
2011-12-11,-0.0059948431146540915,-0.009867138285310384
2011-12-18,-0.02631561707148078,-0.029265070651467884
2011-12-25,0.037303684981247365,0.039476801641682435
2012-01-01,-0.0063608149710099315,-0.007041782264424645
2012-01-08,0.013787169144206635,0.017609705318372137
2012-01-15,0.005100899084539368,0.008848091016640414
2012-01-22,0.023906322900502985,0.024138395159353232
2012-01-29,-0.00401690837096913,-0.0009851411462052928
2012-02-05,0.015183683599256259,0.02063444217174437
2012-02-12,-0.004050635812537506,-0.0013380202953235942
2012-02-19,0.013400576180975676,0.015257518281603266
2012-02-26,0.003017585196105177,0.003812141051299456
2012-03-04,-0.0005399554995165756,0.0027749076165040076
2012-03-11,-0.0030873750003491685,0.0018935774082013968
2012-03-18,0.024427238316485633,0.024313951432477054
2012-03-25,-0.010980763682869488,-0.004633283331667237
2012-04-01,0.009188579148408094,0.008306788998251324
2012-04-08,-0.01069810814952965,-0.007243905604261913
2012-04-15,-0.015262213795585677,-0.018957068777996966
2012-04-22,0.01347179656953812,0.005906649023943666
2012-04-29,0.01554032129493299,0.01768731813342561
2012-05-06,-0.014469625835087263,-0.024146981134214873
2012-05-13,-0.014682369739648315,-0.01014617697571174
2012-05-20,-0.03469203799917897,-0.04328564119469425
2012-05-27,0.007704116286192164,0.01819011856037389
2012-06-03,-0.02615486553531765,-0.02982561396343253
2012-06-10,0.036525778137891596,0.038545627463755894
2012-06-17,0.0169982044597643,0.013035388735127329
2012-06-24,-0.008716644339152313,-0.005069211248082683
2012-07-01,0.01758673839353886,0.019781157104129976
2012-07-08,-0.006850715429792986,-0.004482224848101235
2012-07-15,0.00039164933650037703,0.0019191193684915397
2012-07-22,0.004922967269109346,0.005303779121238916
2012-07-29,0.019525126200619303,0.016193930275124613
2012-08-05,0.0014553843991844673,0.004831499250665505
2012-08-12,0.009179490728193462,0.010692549443920951
2012-08-19,0.006362945120754526,0.009514199940916734
2012-08-26,-0.007853530138233755,-0.004712167662373701
2012-09-02,-0.0038059371325156466,-0.0024734558101875415
2012-09-09,0.01574012278730641,0.022456770000797377
2012-09-16,0.0219643008444248,0.020161899006958306
2012-09-23,-0.0008049021670568646,-0.004015947450092039
2012-09-30,-0.010482333358311058,-0.0130254599107128
2012-10-07,0.01424805313811417,0.015072904283875754
2012-10-14,-0.02081438980325201,-0.022239026578734666
2012-10-21,0.0012329678528995025,0.00349945857088807
2012-10-28,-0.01742934642482219,-0.014226851382973638
2012-11-04,-0.0009172074701804256,0.0014855002984583976
2012-11-11,-0.021045517014159132,-0.024018452484227626
2012-11-18,-0.015602568513820803,-0.01295598051158442
2012-11-25,0.03415547673680597,0.03651885339923844
2012-12-02,0.0016174164981657135,0.005659039335588867
2012-12-09,0.01122141275740729,0.0018295251831017545
2012-12-16,-0.0007599419781526562,-0.002176484749029095
2012-12-23,0.00562866555339947,0.0119821164281948
2012-12-30,-0.020639258833033303,-0.019329037645936187
2013-01-06,0.03866099248869315,0.04527606233060433
2013-01-13,0.004923160059253862,0.0047823130675519465
2013-01-20,0.011249008261749793,0.00856731838894187
2013-01-27,0.0185908043021088,0.012944606202970554
2013-02-03,0.008079645292479398,0.006588499029459793
2013-02-10,-7.171301873210023e-05,0.003702656783531655
2013-02-17,0.0005498620520318909,0.002042716012965684
2013-02-24,0.0025819396501871594,-0.0014469988084970797
2013-03-03,0.00665195806322072,0.0014490956481734152
2013-03-10,0.021457573094261218,0.021891842786843974
2013-03-17,0.009471243265463558,0.006967403360577995
2013-03-24,0.0005530568136895564,-0.001475563441836636
2013-03-31,0.0028983470015797597,0.0068764778031655815
2013-04-07,-6.91643829102695e-05,-0.009638014542655449
2013-04-14,0.021402617083552844,0.0234595101788726
2013-04-21,-0.021148645572209746,-0.0209071343978674
2013-04-28,0.01198855992429193,0.017751956912369193
2013-05-05,0.016884578028296682,0.019779820227707745
2013-05-12,0.011247738448636468,0.012641655462441115
2013-05-19,0.01676478515007873,0.021602189856755327
2013-05-26,-0.002415875754961161,-0.009763968254739241
2013-06-02,-0.010931222611816116,-0.01125129930734825
2013-06-09,0.008073532805033645,0.008259221367156844
2013-06-16,-0.01089815772143532,-0.009830146879655777
2013-06-23,-0.017424131856825453,-0.02002860664841999
2013-06-30,0.005551662959216941,0.008486454218161521
2013-07-07,0.01662673507811019,0.016208086067696748
2013-07-14,0.02085832948777111,0.027542322849919643
2013-07-21,0.007498379811074152,0.009909670330632503
2013-07-28,0.000257447095870722,-0.0003545656998213964
2013-08-04,0.0067027426163035475,0.01088063754272528
2013-08-11,-0.013380842495294587,-0.00959390869476262
2013-08-18,-0.02094336155218801,-0.02055376530480324
2013-08-25,-0.004451297647962149,0.004764097260721467
2013-09-01,-0.013215305858736981,-0.017825434908727344
2013-09-08,0.008387266563828266,0.014604673378981747
2013-09-15,0.030854646158608334,0.01981473595606542
2013-09-22,0.005924552116739479,0.013123310990392767
2013-09-29,-0.013544873283935832,-0.01060231941365275
2013-10-06,-0.011695190053173543,-0.0001188043144975115
2013-10-13,0.011567799127593315,0.008112058310036918
2013-10-20,0.010516146238982005,0.024256923581176038
2013-10-27,0.012044913398162826,0.008945309970561643
2013-11-03,0.002637013055275972,0.0014778914530511056
2013-11-10,0.01045796762693052,0.006128847107114588
2013-11-17,0.01339646095711644,0.015567989175033548
2013-11-24,0.006905289466569098,0.004220954329414051
2013-12-01,0.0019940272743168563,0.001050626622654649
2013-12-08,-0.0034838288735974388,-0.0003311952125661932
2013-12-15,-0.015672654240813433,-0.015640597659591693
2013-12-22,0.030170772524467093,0.024904268322786027
2013-12-29,0.015183515851781904,0.012613062956284171
2014-01-05,-0.0004860658837728682,-0.005221768230272539
2014-01-12,-0.001278023281492957,0.006834745531923536
2014-01-19,0.00020231533084036357,-0.0027152607289798736
2014-01-26,-0.0341292195011218,-0.025865899338692433
2014-02-02,-0.010915536703266504,-0.003968873805432871
2014-02-09,0.006570044851607948,0.00841794728968881
2014-02-16,0.02414746231399345,0.024154187395325932
2014-02-23,-0.0021358380502939367,-0.0007064717744559301
2014-03-02,0.013742547616228729,0.013051389457475304
2014-03-09,0.0080977175603143,0.01057498858484851
2014-03-16,-0.02245371662670248,-0.019122405097328987
2014-03-23,0.014075794758956484,0.01279012948817182
2014-03-30,0.0013533243325380973,-0.003813089073655962
2014-04-06,0.0063248106329063525,0.00490558709664346
2014-04-13,-0.023553806033065783,-0.026233859145052607
2014-04-20,0.02413337080784883,0.026885777395691646
2014-04-27,-0.002442546818793745,-0.0005366397917097032
2014-05-04,0.008571383349124995,0.009501403702407485
2014-05-11,0.005887017096770197,-0.0005316822589973569
2014-05-18,-0.004150321625513653,0.00047852831255679185
