Date,SP500,Staples,Dow_Jones
2005-09-04,0.012504122058572875,0.005664504043532581,0.006737087443293044
2005-09-11,0.019056307539690343,0.012132247558637621,0.020649715841785987
2005-09-18,-0.004609203802194206,-0.007049916016987567,-0.003502648535013031
2005-09-25,-0.016680215704162227,-0.015164233654556436,-0.020050274726852946
2005-10-02,0.013175082766272883,0.024196792432279457,0.015849824532994106
2005-10-09,-0.02787683836390864,-0.018900190010007534,-0.026288582620365264
2005-10-16,-0.007858963122475693,-0.003940449848774841,-0.0013594495554419828
2005-10-23,-0.004550335106731751,0.0052750510948311735,-0.005374431452539907
2005-10-30,0.014137079221169913,0.009181722494242317,0.01664340540777265
2005-11-06,0.019282148051485093,0.004332750794244555,0.013001049470165338
2005-11-13,0.013512477462313877,0.013804727348001533,0.01739688143674556
