Date,Healthcare,Healthcare_Prediction,CorporateBonds,Dow_Jones,RealEstate,SP500,Industrials,Technology,Staples,Utilities,Discretionary,NASDAQ,2-Year Treasury Yield,3-Month Treasury Yield,5-Year Treasury Yield,US Dollar Index,CorporateBonds (t-1),Dow_Jones (t-1),Gold (t-1),Gold (t-2),Gold (t-8),RealEstate (t-8),RealEstate (t-12),Energy (t-8),Financials (t-4),Financials (t-12),Technology (t-1),Technology (t-2),Technology (t-3),Technology (t-12),Staples (t-3),Staples (t-10),Utilities (t-11),Discretionary (t-2),Discretionary (t-3),Discretionary (t-9),NASDAQ (t-2),NASDAQ (t-4),NASDAQ (t-5),NASDAQ (t-9),NASDAQ (t-11),10-Year Treasury Yield (t-4),10-Year Treasury Yield (t-10),1-Month Treasury Yield (t-3),3-Month Treasury Yield (t-9),5-Year Treasury Yield (t-10),20-Year Treasury Yield (t-2),20-Year Treasury Yield (t-4),30-Year Treasury Yield (t-1),30-Year Treasury Yield (t-6),30-Year Treasury Yield (t-8),15-Year Mortgage Rate (t-6),15-Year Mortgage Rate (t-7),15-Year Mortgage Rate (t-12),30-Year Mortgage Rate (t-2),30-Year Mortgage Rate (t-6),30-Year Mortgage Rate (t-8),30-Year Mortgage Rate (t-9),30-Year Mortgage Rate (t-12),Unemployment Rate (t-10),Real GDP (t-1),CPI (t-1),Consumer Confidence Index (t-2),Government Debt to GDP (t-3),Debt Service vs Disposable Income (t-3),US Dollar Index (t-2),US Dollar Index (t-6),US Dollar Index (t-9),US Dollar Index (t-11),Building Permits (t-5),Velocity of Money (t-3),Retail Sales (t-6),3m5y (t-10),3m5y (t-12),3m10y (t-10),3m10y (t-12),2y10y (t-4),2y10y (t-12),2y20y (t-11),2y20y (t-12),5y10y (t-6),5y10y (t-10),5y10y (t-12),10y30y (t-11),10y30y (t-12),10yTrea30yFRM (t-2),10yTrea30yFRM (t-7)
2020-09-20,0.009083009064750458,-0.0002527089633250724,-0.0007916126769689225,0.0003294750317957007,0.0026059593381466684,-0.006245654643099008,0.015075386199985052,-0.010623144071529422,-0.014849208363098443,-0.0069574906713265605,-0.014924205987868144,-0.005552978733646241,0.0,0.0,0.03703703703703698,-0.007307971925810786,0.0020400324293372574,-0.016609594389263682,0.007342195381576433,-0.026215407402700452,0.06410582374370599,-0.006956475308278365,-0.04087763741932915,0.02234935185807352,-0.03455122858431925,-0.052375527066288674,-0.043684344636367944,-0.040922393071082475,0.04425961021453162,-0.004109644494742493,0.022861731768158533,0.02203755941512542,0.04929329591824971,-0.022387443839869015,0.029757754323433527,0.003975796624505312,-0.032704523299092125,0.0265443363175919,0.000755549059514804,-0.010760597222711499,0.0461617314022178,0.004668304668304535,-0.044117647058823595,0.0,0.0,0.034482758620689724,-0.03150387596899229,-0.06611570247933896,-0.0273972602739726,0.0003048780487805436,-0.012195121951219523,-0.027888446215139417,-0.011811023622047334,0.003875968992248069,0.0068728522336769515,-0.03678929765886296,0.010067114093959662,-0.01650165016501648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008288348272773582,0.003545621294202883,-0.0018976921884622522,-0.005614020533029063,0.0,0.0,0.0,-0.001838235294117696,-0.001838235294117696,-0.008903133903133964,0.0,-0.016666666666666774,-0.019230769230769273,0.0017660910518053075,-0.05769230769230782,0.031250000000000056,0.0,-0.026315789473684292,-0.012275395837039793,-0.051948051948051854,0.0038669605289520237,0.00826446280991755
2020-09-27,-0.019995822421573717,-0.003621353296709163,-0.0013582972135248728,-0.017430606243728386,-0.02108250077310736,-0.005806661446633776,-0.02529489112414751,0.021764186357234205,-0.004312104818033458,0.012047369259829077,0.0023398056807997225,0.011143905636455065,0.0,0.0,-0.05882352941176472,0.022812467460345154,-0.0007916126769689225,0.0003294750317957007,0.006100641779781202,0.007342195381576433,0.026535811161190415,0.045217033265343876,0.05020248861769905,-0.039456145711481594,0.04319198971397076,0.017272087681565296,-0.010623144071529422,-0.043684344636367944,-0.040922393071082475,0.0367344908175149,-0.003497082435156229,0.02156265050775552,-0.0022453532597837,-0.007406885145498032,-0.022387443839869015,0.012701611655692835,-0.0406236013274468,0.03393183089802787,0.0265443363175919,-0.01333030597938667,0.04014747317249756,-0.03763138138138139,-0.029751131221719518,0.0,0.0,-0.033333333333333326,-0.03200000000000003,-0.048561727208661754,0.021126760563380254,-0.021982758620689546,0.0003048780487805436,0.008196721311475308,-0.027888446215139417,-0.01158301158301156,-0.023890784982935287,0.0277777777777779,-0.006644518272425071,0.010067114093959662,-0.019169329073482455,0.0,0.0,0.0,0.0,0.0,0.0,0.00043432550283517557,-0.0058165137302709224,-0.00830696136121356,-0.004215723572677521,0.0,0.0,0.0,0.05882352941176472,-0.06250000000000011,-0.008903133903133964,-0.03703703703703709,-0.0422413793103448,-0.05769230769230771,0.03582057823129259,0.0017660910518053075,0.015624999999999861,0.0,-0.013157894736842146,0.021051571313456696,-0.012275395837039793,-0.052173913043478515,-0.04508196721311486
2020-10-04,0.011065942178341226,0.014910855632043972,0.0003404298679734463,0.018770780439015367,0.051774856511822565,0.015544462954325322,0.014642647880386495,0.008776582793738719,0.01681489476426412,0.03354889848421472,0.03022512560396784,0.014794436214625062,0.0,0.0,-0.05882352941176472,-0.00963324934463372,-0.0013582972135248728,-0.017430606243728386,0.009587315899723392,0.006100641779781202,-0.004657571561444307,0.009261314697341705,-0.02265626014411537,0.03191781566467822,-0.0027601498000237035,0.021332082293930688,0.021764186357234205,-0.010623144071529422,-0.043684344636367944,0.026693085023397067,-0.013579418236265517,0.008767530831908399,0.04223639911829147,-0.014924205987868144,-0.007406885145498032,0.010771627298052477,-0.005552978733646241,-0.032704523299092125,0.03393183089802787,0.03686994293950874,-0.010760597222711499,-0.048235735735735696,-0.04159061277705345,0.0,0.0,-0.051149425287356276,0.024793388429751984,-0.03150387596899229,-0.034482758620689724,-0.06896551724137923,0.0003048780487805436,0.03252032520325199,0.008196721311475308,-0.01953125000000011,0.0034965034965035446,0.01013513513513531,-0.03678929765886296,-0.006644518272425071,-0.013029315960912058,0.0,0.0,0.0,0.0,0.0,0.0,-0.007307971925810786,0.0010038786999857496,-0.007824654602952008,-0.0018976921884622522,0.0,0.0,0.0,0.05882352941176472,-0.001838235294117696,-0.011217948717948678,-0.008903133903133964,-0.051149425287356276,-0.018642072213500782,0.01041666666666674,0.03582057823129259,-3.3306690738754696e-16,0.03125000000000022,0.0,0.014705882352941124,0.021051571313456696,2.220446049250313e-16,-0.03433476394849788
2020-10-11,0.0403225615433076,0.02133878072918781,-0.0018161193090004968,0.032984184795830984,0.01173190607089758,0.03897093750753067,0.03994310769107967,0.045589187533943365,0.02558493058836664,0.04597138768849551,0.03453167063852591,0.04559097137596746,0.03125,0.0,-0.05882352941176472,-0.012482706927936627,0.0003404298679734463,0.018770780439015367,0.030380702106304502,0.009587315899723392,-0.05591956607388138,-0.01376484180983184,0.007005206856807167,0.02716518991895711,-0.02293399100346538,0.02088644293908981,0.008776582793738719,0.021764186357234205,-0.010623144071529422,-0.011565335948802713,-0.014849208363098443,0.009174335645898868,0.0011625761659377343,0.0023398056807997225,-0.014924205987868144,0.024671748606618138,0.011143905636455065,-0.0406236013274468,-0.032704523299092125,0.024728177988206257,-0.01333030597938667,-0.06944444444444431,-0.01571648690292765,0.0,0.0,-0.06005747126436775,-0.040322580645161366,-0.03200000000000003,0.05714285714285716,-0.05421960072595278,-0.021982758620689546,-0.03149606299212604,0.03252032520325199,-0.01195219123505964,0.010452961672473782,-0.026755852842809347,0.0277777777777779,-0.03678929765886296,-0.01650165016501648,0.0,0.009632132789008763,0.0009883512992781007,0.0,0.0,0.0,0.022812467460345154,-0.009549493524044217,0.003545621294202883,-0.00830696136121356,0.0,0.0,0.0,0.05882352941176472,0.05882352941176472,-0.009963768115942018,-0.008903133903133964,-0.06896551724137923,-0.018642072213500782,-0.006027621722846432,0.01041666666666674,-0.023809523809523725,0.031250000000000056,0.0,0.015165441176470451,0.014705882352941124,0.022935779816513735,0.002832618025751077
2020-10-18,-0.004060676292680698,0.001406862389835365,0.0014784904090623385,0.0005506735515856676,-0.02378966420085471,0.0012685341019040841,0.011027351003059627,0.007821431678654678,0.006541020577085055,0.00819161124429213,-0.003520361496021973,0.007911883587079283,0.05870863970588235,0.0,-0.05882352941176472,0.0042609188213424964,-0.0018161193090004968,0.032984184795830984,0.04644586059114819,0.030380702106304502,0.013382816722139035,-0.004529781984257686,-0.006956475308278365,-0.05655932427459609,-0.001214119996235552,0.0133615193140868,0.045589187533943365,0.008776582793738719,0.021764186357234205,-0.01525797296607767,-0.004312104818033458,0.01291860694953928,0.009124197405669499,0.03022512560396784,0.0023398056807997225,0.022866644374758716,0.014794436214625062,-0.005552978733646241,-0.0406236013274468,0.000755549059514804,0.03686994293950874,0.04477611940298498,-0.01571648690292765,0.0,0.0,-0.06896551724137923,0.005048793711032784,0.024793388429751984,0.06756756756756754,-0.033435472242249464,-0.06896551724137923,-0.016260162601625994,-0.03149606299212604,0.024193548387096753,-0.006896551724137945,0.0068728522336769515,0.01013513513513531,0.0277777777777779,0.010067114093959662,0.0,0.0,0.0,0.01741293532338295,0.0,0.0,-0.00963324934463372,0.0008288348272773582,-0.0058165137302709224,-0.007824654602952008,0.0,0.0,0.024871945901956627,0.05882352941176472,0.05882352941176472,-0.009963768115942018,-0.011217948717948678,0.03703703703703676,-0.0009070294784579436,-0.005488828619398145,-0.006027621722846432,-0.01785714285714282,0.031250000000000056,0.03125000000000022,0.015504807692307665,0.015165441176470451,-0.013452914798206428,0.0499539170506913
2020-10-25,-0.0009263890193771385,-0.0017830814627458238,-0.004201414057669273,-0.00919723474807177,-0.007959786299486571,-0.00434803986154908,-0.005269659894372669,-0.022126779198619717,-0.011787899364615329,0.011718753038339358,0.0009159711022797001,-0.010562367105469761,0.054917279411764705,0.0,-0.015898251192368873,-0.006526649477634816,0.0014784904090623385,0.0005506735515856676,-0.023295621329593508,0.04644586059114819,0.026167833625372117,0.021399883093754957,0.045217033265343876,0.011379557088200043,-0.04298224440163034,-0.009888882343663252,0.007821431678654678,0.045589187533943365,0.008776582793738719,0.04971486470590869,0.01681489476426412,0.0102346718901003,0.010849983963423293,0.03453167063852591,0.03022512560396784,0.018037256109252775,0.04559097137596746,0.011143905636455065,-0.005552978733646241,0.0265443363175919,0.024728177988206257,-0.05714285714285705,0.010323574730354251,0.0,0.0,-0.042464878671775175,0.010284710899285121,-0.040322580645161366,0.014796442011631883,-0.0273972602739726,-0.05421960072595278,-0.02066115702479332,-0.016260162601625994,-0.011811023622047334,-0.003472222222222099,-0.023890784982935287,-0.026755852842809347,0.01013513513513531,-0.006644518272425071,0.0,0.0,0.0,0.0,0.01353963988692386,0.024060738632117218,-0.012482706927936627,0.00043432550283517557,0.0010038786999857496,0.003545621294202883,0.0,-0.022204599524186963,0.0,0.05841503267973855,0.05882352941176472,0.005887681159420233,-0.009963768115942018,-0.03571428571428559,-0.011111111111111127,-0.005488828619398145,-0.005488828619398145,-0.011904761904761918,0.015624999999999861,0.031250000000000056,0.015504807692307665,0.015504807692307665,-0.04999999999999993,0.0038669605289520237
2020-11-01,-0.029029364380461387,-0.03009986112323682,-0.0013683950056838645,-0.06451564776028706,-0.043204563696303766,-0.02999515460578328,-0.035282258572088276,-0.043062726373954974,-0.04786657489042301,-0.036602313168912715,-0.0654945274463421,-0.03284764429892789,0.04733455882352941,0.0,-0.01280227596017075,0.00974908686538134,-0.004201414057669273,-0.00919723474807177,-0.025357842979529588,-0.023295621329593508,-0.026215407402700452,-0.007586155404834094,0.009261314697341705,-0.043084552508381835,0.03448267005293082,0.03370787367827921,-0.022126779198619717,0.007821431678654678,0.045589187533943365,0.029973756739449797,0.02558493058836664,0.002181920940368176,-0.01805185670514986,-0.003520361496021973,0.03453167063852591,0.029757754323433527,0.007911883587079283,0.014794436214625062,0.011143905636455065,0.03393183089802787,0.000755549059514804,0.0017316017316017507,0.004668304668304535,0.0,0.0,-0.015964240102171123,-0.02985074626865669,0.005048793711032784,-0.015938561284347008,0.021126760563380254,-0.033435472242249464,-0.008438818565400852,-0.02066115702479332,-0.027888446215139417,-0.020905923344947785,0.0034965034965035446,0.0068728522336769515,-0.026755852842809347,-0.03678929765886296,0.0,0.0,0.0,0.0,0.0,0.0,0.0042609188213424964,-0.007307971925810786,-0.009549493524044217,-0.0058165137302709224,0.0,0.0,0.0,0.05800653594771238,0.05882352941176472,-0.012567934782608758,-0.009963768115942018,0.009920634920634885,-0.011111111111111127,0.003002712127082585,-0.005488828619398145,-1.1102230246251565e-16,-3.3306690738754696e-16,0.031250000000000056,-0.012577962577962454,0.015504807692307665,-0.00956937799043045,-0.052173913043478515
2020-11-08,-0.01855887811005702,0.008716837815854158,0.006759874840593261,0.06851222822997283,0.04451039638252241,-0.016483461817497436,-0.00547748473387516,-0.033562161365493504,0.0454545604005403,0.028053737504670773,0.06847613249663698,-0.030338177942456357,0.03216911764705882,0.0,-0.01280227596017075,-0.01845489645006093,-0.0013683950056838645,-0.06451564776028706,-0.029809245043691368,-0.025357842979529588,0.007342195381576433,-0.02232448694336131,-0.01376484180983184,-0.06452549042123068,0.0382717214176409,0.013687661273916296,-0.043062726373954974,-0.022126779198619717,0.007821431678654678,0.0012307687222790076,0.006541020577085055,0.022861731768158533,-0.0158991499323059,0.0009159711022797001,-0.003520361496021973,-0.022387443839869015,-0.010562367105469761,0.04559097137596746,0.014794436214625062,-0.032704523299092125,0.0265443363175919,0.011315688530878387,-0.03763138138138139,0.0,0.0,-0.015964240102171123,-0.007833174552768052,0.010284710899285121,-0.012102734663710202,-0.034482758620689724,-0.0273972602739726,0.02127659574468077,-0.008438818565400852,0.008196721311475308,-0.003558718861210064,0.010452961672473782,-0.023890784982935287,0.0068728522336769515,0.0277777777777779,0.0,0.0,0.0,0.0,0.0,0.0,-0.006526649477634816,0.022812467460345154,0.0008288348272773582,0.0010038786999857496,-0.012781497261107777,0.0,0.0,0.05718954248366004,0.05841503267973855,-0.046875,0.005887681159420233,0.019841269841269715,-0.005555555555555675,-0.01164417791104444,0.003002712127082585,-0.024390243902438935,-0.023809523809523725,0.015624999999999861,-0.04054054054054046,-0.012577962577962454,-0.0676328502415462,2.220446049250313e-16
2020-11-15,-0.004798240074737448,0.015698810728848996,-0.0022721809439548712,0.04212319795656794,0.061511927005135414,0.007470037002761665,0.032417201611882995,-0.006059511410644813,0.037486435723650624,0.030562891725378405,0.0045166139104033665,-0.0016862891014579606,0.0018382352941176405,0.0,-0.052631578947368474,0.002164150888775751,0.006759874840593261,0.06851222822997283,-0.03426064710785315,-0.029809245043691368,0.006100641779781202,0.0026059593381466684,-0.004529781984257686,-0.017087853399060937,-0.009512549019264016,-0.03455122858431925,-0.033562161365493504,-0.043062726373954974,-0.022126779198619717,0.03565171911154397,-0.011787899364615329,-0.003497082435156229,-0.005890374382008123,-0.0654945274463421,0.0009159711022797001,-0.007406885145498032,-0.03284764429892789,0.007911883587079283,0.04559097137596746,-0.0406236013274468,0.03393183089802787,-0.03797468354430378,-0.048235735735735696,0.0,0.0,0.010536398467432928,-0.01388682239746064,-0.02985074626865669,-0.030303030303030165,0.05714285714285716,0.021126760563380254,-0.01666666666666672,0.02127659574468077,0.03252032520325199,0.0035714285714285587,-0.006896551724137945,0.0034965034965035446,-0.023890784982935287,0.01013513513513531,0.0,0.0,0.0,0.0,0.0,0.0,0.00974908686538134,-0.00963324934463372,0.00043432550283517557,-0.009549493524044217,0.0,0.0,-0.00391745919567188,0.05718954248366004,0.05800653594771238,-0.046875,-0.012567934782608758,-0.015873015873015928,-0.016666666666666774,-0.03284371327849586,-0.01164417791104444,0.012804878048780444,-0.01785714285714282,-3.3306690738754696e-16,-0.04591129591129589,-0.04054054054054046,0.015544041450777257,0.022935779816513735
2020-11-22,-0.02961106367090649,-0.005903986686783323,0.006376447041630984,-0.006684170909577625,-0.01186887725601904,-0.007735271709499281,0.010494515441712426,-0.00899337363959285,-0.01525246832126026,-0.038583639396022384,0.0015639368816169341,0.0021708561896107703,-0.05882352941176472,0.0,-0.02631578947368418,-0.006572094334238443,-0.0022721809439548712,0.04212319795656794,-0.05551163812950244,-0.03426064710785315,0.009587315899723392,-0.02108250077310736,0.021399883093754957,0.0007612585471644673,0.01040416514264253,0.04319198971397076,-0.006059511410644813,-0.033562161365493504,-0.043062726373954974,0.04425961021453162,-0.04786657489042301,-0.013579418236265517,0.005078626271967535,0.06847613249663698,-0.0654945274463421,-0.014924205987868144,-0.030338177942456357,-0.010562367105469761,0.007911883587079283,-0.005552978733646241,-0.032704523299092125,-0.0013402829486224288,-0.06944444444444431,0.0,0.0,0.023786717752234954,-0.04195804195804187,-0.007833174552768052,0.00047348484848480643,0.06756756756756754,-0.034482758620689724,0.004237288135593209,-0.01666666666666672,-0.03149606299212604,-0.01067615658362997,-0.003472222222222099,0.010452961672473782,0.0034965034965035446,-0.026755852842809347,0.0,0.0,0.0,0.0,0.0,0.0,-0.01845489645006093,-0.012482706927936627,-0.007307971925810786,0.0008288348272773582,0.0,0.0,0.0,0.0563725490196077,0.05718954248366004,-0.046875,-0.046875,-0.015873015873015928,-0.0422413793103448,-0.03090481786133953,-0.03284371327849586,0.013888888888888784,-0.011904761904761918,-0.023809523809523725,-0.018884268884268973,-0.04591129591129589,0.015306122448979442,-0.013452914798206428
2020-11-29,0.005882339171978224,0.01754691324471942,-0.00011306797652277378,0.02293766145107301,-0.00023542417688060535,0.023471016456325655,0.024924780792099588,0.02123066607234625,0.006315851950435825,0.0034623738358321443,0.029474926447619065,0.029597703824271404,0.0,0.0,-0.02631578947368418,-0.0026936341415704224,0.006376447041630984,-0.006684170909577625,-0.051014908809352666,-0.05551163812950244,0.030380702106304502,0.051774856511822565,-0.007586155404834094,0.010833852991264381,-0.05504956605064626,-0.0027601498000237035,-0.00899337363959285,-0.006059511410644813,-0.033562161365493504,-0.040922393071082475,0.0454545604005403,-0.014849208363098443,-0.0074109436209710555,0.0045166139104033665,0.06847613249663698,0.0023398056807997225,-0.0016862891014579606,-0.03284764429892789,-0.010562367105469761,0.011143905636455065,-0.0406236013274468,-0.01076203208556148,0.04477611940298498,0.0,0.0,0.03703703703703698,0.04379562043795615,-0.01388682239746064,0.028696895424836555,0.014796442011631883,0.05714285714285716,-0.008438818565400852,0.004237288135593209,-0.016260162601625994,0.021582733812949728,-0.020905923344947785,-0.006896551724137945,0.010452961672473782,0.0068728522336769515,0.0,0.0,0.0,0.0,0.0,0.0,0.002164150888775751,0.0042609188213424964,0.022812467460345154,0.00043432550283517557,0.0,0.0,0.0,0.05596405228758153,0.05718954248366004,-0.06666666666666654,-0.046875,-0.015873015873015928,-0.051149425287356276,-0.027027027027026862,-0.03090481786133953,-0.022222222222222254,-1.1102230246251565e-16,-0.01785714285714282,0.013513513513513375,-0.018884268884268973,-0.015075376884422065,-0.04999999999999993
2020-12-06,0.02832588475393516,0.013377000061389045,-0.004048604636845754,0.011195475717946213,0.01578328798579931,0.016993526001007675,0.004390938475586026,0.02755581571675947,0.010609742338849593,-0.02117302552293332,-0.0012005397008387764,0.02116860912136298,0.0,0.0,-0.02631578947368418,-0.012408103258319758,-0.00011306797652277378,0.02293766145107301,-0.04651817948920289,-0.051014908809352666,0.04644586059114819,0.01173190607089758,-0.02232448694336131,0.05049497251130863,-0.00447357098699408,-0.02293399100346538,0.02123066607234625,-0.00899337363959285,-0.006059511410644813,-0.043684344636367944,0.037486435723650624,-0.004312104818033458,-0.0069574906713265605,0.0015639368816169341,0.0045166139104033665,0.03022512560396784,0.0021708561896107703,-0.030338177942456357,-0.03284764429892789,0.014794436214625062,-0.005552978733646241,-0.01076203208556148,-0.05714285714285705,0.0,0.0,-0.05882352941176472,-0.0699300699300699,-0.04195804195804187,0.026143790849673332,-0.015938561284347008,0.06756756756756754,-0.008510638297872353,-0.008438818565400852,-0.02066115702479332,-0.042253521126760396,-0.003558718861210064,-0.003472222222222099,-0.006896551724137945,-0.023890784982935287,0.0,0.0,0.0,0.0,0.0,0.0,-0.006572094334238443,-0.006526649477634816,-0.00963324934463372,-0.007307971925810786,0.0,0.0,0.0,0.05575980392156844,0.0563725490196077,-0.06666666666666654,-0.046875,-0.06944444444444453,-0.06896551724137923,0.0185185185185186,-0.027027027027026862,0.009722222222222243,-0.024390243902438935,-0.011904761904761918,2.220446049250313e-16,0.013513513513513375,-0.05102040816326514,-0.00956937799043045
2020-12-13,-0.007641710633192966,-0.006110401560295704,0.0036418073861805844,-0.005486099774636766,-0.025394450198680474,-0.009598425886010897,-0.004932144413602568,-0.013805141047918412,-0.004583897320118879,-0.0027240425637133914,-0.010947495298680665,-0.006928654904048814,0.0,0.0,0.05405405405405417,0.0032572998496147587,-0.004048604636845754,0.011195475717946213,0.0315511892390945,-0.04651817948920289,-0.023295621329593508,-0.02378966420085471,0.0026059593381466684,-0.019486974278180025,0.025825953354627895,-0.001214119996235552,0.02755581571675947,0.02123066607234625,-0.00899337363959285,-0.010623144071529422,-0.01525246832126026,0.01681489476426412,0.012047369259829077,0.029474926447619065,0.0015639368816169341,0.03453167063852591,0.029597703824271404,-0.0016862891014579606,-0.030338177942456357,0.04559097137596746,0.011143905636455065,-0.06211695607763029,0.0017316017316017507,0.0,0.0,-0.05882352941176472,-0.02368683947631317,0.04379562043795615,-0.015829838679209618,-0.012102734663710202,0.014796442011631883,-0.0042918454935623185,-0.008510638297872353,-0.008438818565400852,0.0,0.0035714285714285587,-0.020905923344947785,-0.003472222222222099,0.0034965034965035446,0.0,0.0,0.006719531592171757,0.0,0.0,0.0,-0.0026936341415704224,0.00974908686538134,-0.012482706927936627,0.022812467460345154,0.0,0.0,0.0,0.05565767973856191,0.05596405228758153,-0.06666666666666654,-0.06666666666666654,-0.0483519900497513,0.03703703703703676,-0.02727272727272745,0.0185185185185186,-0.009166666666666656,0.012804878048780444,-1.1102230246251565e-16,-0.01333333333333353,2.220446049250313e-16,-0.010752688172043001,-0.0676328502415462
2020-12-20,0.011819743179874553,0.009684901699743516,-0.001020368837472918,0.0051706977238954455,0.007561728784764021,0.012158561581077532,0.0007886668050922641,0.03177790628182353,0.009061308812873481,0.0008033421379045613,0.0236086125166588,0.030519752402753175,0.0,0.0,0.001386001386001423,-0.004760851692202306,0.0036418073861805844,-0.005486099774636766,-0.006513620317524227,0.0315511892390945,-0.025357842979529588,-0.007959786299486571,-0.02108250077310736,0.006624707031229082,0.026505407063291853,-0.04298224440163034,-0.013805141047918412,0.02755581571675947,0.02123066607234625,0.021764186357234205,0.006315851950435825,0.02558493058836664,0.03354889848421472,-0.0012005397008387764,0.029474926447619065,-0.003520361496021973,0.02116860912136298,0.0021708561896107703,-0.0016862891014579606,0.007911883587079283,0.014794436214625062,-0.02768376878299722,0.011315688530878387,0.0,0.0,-0.05882352941176472,0.022556390977443552,-0.0699300699300699,-0.007429341466009487,-0.030303030303030165,-0.015938561284347008,0.0,-0.0042918454935623185,0.02127659574468077,-0.003676470588235392,-0.01067615658362997,-0.003558718861210064,-0.020905923344947785,0.010452961672473782,0.0,0.0,0.0,-0.013447432762836109,0.0,0.0,-0.012408103258319758,-0.01845489645006093,0.0042609188213424964,-0.00963324934463372,0.0,0.0,0.0,0.05555555555555537,0.05575980392156844,-0.05797101449275366,-0.06666666666666654,-0.027259535655058065,-0.03571428571428559,0.04672897196261716,-0.02727272727272745,-0.06000000000000005,0.013888888888888784,-0.024390243902438935,0.05405405405405417,-0.01333333333333353,-0.02717391304347838,0.015544041450777257
2020-12-27,-0.00947270078462592,-0.0022028633611100514,0.0022835232931466276,0.00039711923661478465,0.0024976428555798513,-0.00048766689897883353,-0.005357596728012282,0.008659375025325211,-0.009589301922423021,-0.009033857602844697,-0.011359253986673923,0.003848558101789301,0.0,0.0,-0.05128205128205132,0.0033464773286240312,-0.001020368837472918,0.0051706977238954455,0.042759364058911675,-0.006513620317524227,-0.029809245043691368,-0.043204563696303766,0.051774856511822565,-0.05495243442947495,0.047461331493986014,0.03448267005293082,0.03177790628182353,-0.013805141047918412,0.02755581571675947,0.008776582793738719,0.010609742338849593,0.006541020577085055,0.04597138768849551,-0.010947495298680665,-0.0012005397008387764,0.0009159711022797001,-0.006928654904048814,0.029597703824271404,0.0021708561896107703,-0.010562367105469761,0.04559097137596746,-0.02768376878299722,-0.03797468354430378,0.0,0.0,-0.05882352941176472,0.04929577464788748,-0.02368683947631317,0.042944785276073594,0.00047348484848480643,-0.012102734663710202,0.008620689655172376,0.0,-0.01666666666666672,0.0,0.021582733812949728,0.0035714285714285587,-0.003558718861210064,-0.006896551724137945,0.0,0.0,0.0,0.0,0.0,0.0,0.0032572998496147587,0.002164150888775751,-0.006526649477634816,-0.012482706927936627,0.0,0.0,0.0,-0.03124999999999989,0.05565767973856191,-0.05797101449275366,-0.06666666666666654,-0.027259535655058065,0.009920634920634885,0.0535714285714286,0.04672897196261716,0.021276595744680993,-0.022222222222222254,0.012804878048780444,0.012820512820512775,0.05405405405405417,0.0,0.015306122448979442
2021-01-03,0.01767294011292808,0.0090509971295758,0.0020450741375057646,0.012483037709125622,0.016134710156292087,0.013225001184151708,0.006250108125564147,0.007438461911606353,0.010940971504618258,0.02434251565224499,0.018368271979249284,0.006524917091492277,0.0,0.0,-0.0391545391545392,-0.005921413352336202,0.0022835232931466276,0.00039711923661478465,-0.009892903438680656,0.042759364058911675,-0.03426064710785315,0.04451039638252241,0.01173190607089758,-0.02382010410092339,0.017913553581792474,0.0382717214176409,0.008659375025325211,0.03177790628182353,-0.013805141047918412,0.045589187533943365,-0.004583897320118879,-0.011787899364615329,0.00819161124429213,0.0236086125166588,-0.010947495298680665,-0.0654945274463421,0.030519752402753175,0.02116860912136298,0.029597703824271404,-0.03284764429892789,0.007911883587079283,0.012048192771084265,-0.0013402829486224288,0.0,0.0,-0.015898251192368873,0.014580773229984023,0.022556390977443552,-0.02352941176470591,0.028696895424836555,-0.030303030303030165,-0.02564102564102566,0.008620689655172376,0.004237288135593209,-0.014760147601476037,-0.042253521126760396,-0.01067615658362997,0.0035714285714285587,-0.003472222222222099,0.0,0.0,0.0,0.0,0.0,0.0,-0.004760851692202306,-0.006572094334238443,0.00974908686538134,0.0042609188213424964,0.0,0.0,0.0,-0.03124999999999989,0.05555555555555537,-0.002318840579710102,-0.05797101449275366,-0.004882992445181422,0.019841269841269715,-0.016949152542372947,0.0535714285714286,-0.06250000000000011,0.009722222222222243,0.013888888888888784,-0.03797468354430378,0.012820512820512775,-0.033519553072625774,-0.015075376884422065
