Date,Discretionary,Discretionary_Prediction,Dow_Jones,RealEstate,SP500,Financials,Industrials,Technology,NASDAQ,3-Month Treasury Yield,US Dollar Index,3m10y,CorporateBonds (t-5),Dow_Jones (t-1),Dow_Jones (t-8),RealEstate (t-12),Staples (t-1),30-Year Treasury Yield (t-2),30-Year Treasury Yield (t-8),15-Year Mortgage Rate (t-7),15-Year Mortgage Rate (t-8),15-Year Mortgage Rate (t-9),30-Year Mortgage Rate (t-7),Unemployment Rate (t-6),US Dollar Index (t-6),US Dollar Index (t-12),Retail Sales (t-4),5y10y (t-6),10y30y (t-2)
2020-04-26,-0.006021430782046755,-0.012335534206256223,-0.018974732943971673,-0.04363253545762158,-0.012803772735551,-0.029030684462205913,-0.024247228660950193,-0.0070582059816097775,-0.0018057647416502842,0.0,0.010513242877233209,0.035523504273504355,-0.01851413734321905,0.0019490422088485615,0.0016323559859408587,-0.014485140381148676,0.040770426932524195,-0.04900947459087002,-0.05269010043041611,-0.05423728813559325,-0.013377926421404673,0.006734006734006703,-0.04637681159420293,0.0,0.031939166755917237,0.0015516044784513738,0.0,-0.0586192810457529,0.0
2020-05-03,-8.902019600354194e-05,0.002161167858864578,-0.0023125470482120436,0.009619233194829935,-0.0006360606620334774,0.014719333201343998,0.011369365609049664,0.003046321291684917,-0.003424549082375994,0.0,-0.008148807960994042,0.032585470085470164,0.04734063433790059,-0.018974732943971673,0.016852751060873805,0.016918624680225536,-0.02958665297780716,-0.059259259259259345,-0.03751885369532432,-0.03070287345847761,-0.05423728813559325,-0.013377926421404673,-0.012550107924761078,0.0,0.03733720136632113,0.006692754527286571,0.0,-0.058721405228759474,0.0
2020-05-10,0.044725607097132025,0.03219221930690583,0.02671956929383823,0.015834453157829387,0.034124097957856314,0.010426177224256206,0.01348950649269609,0.06614201636531547,0.060008495745714985,0.0,-0.004969404061269778,0.02670940170940178,0.001066800581870364,-0.0023125470482120436,0.016852751060873805,0.042736807605771254,-0.018565665449670976,-0.059259259259259345,-0.0064102564102563875,-0.026460046384145064,-0.03070287345847761,-0.05423728813559325,-0.009909647333139038,0.0,-0.020274201978435547,-0.0007424147102823575,0.0,-0.05877246732026277,-1.1102230246251565e-16
2020-05-17,-0.01517993490134828,-0.01986071552383333,-0.025641470174525005,0.045755058819881844,-0.021064022443962993,-0.055630329958716085,-0.02217299486186075,-0.013821675388540178,-0.011704527253712738,0.0,0.008655836058938382,0.014957264957265015,0.017682475963074706,0.02671956929383823,-0.004862144989361661,0.021019380456445136,0.00867750481305185,-0.05480948574473754,-0.0064102564102563875,-0.03999910466469697,-0.026460046384145064,-0.03070287345847761,-0.04483365949119372,0.0,0.01645042935653307,0.005375124972943901,0.0,-0.058823529411766065,-0.014285714285714346
2020-05-24,0.049792137463241515,0.028653815070710725,0.03364131271621118,0.05961155156850495,0.031996599407136506,0.041330074644974735,0.001079212930649387,0.03230983537563237,0.03439217091187885,0.0,-0.010343658653601095,-0.008547008547008517,0.0009145805351804537,-0.025641470174525005,-0.026577041039597127,0.0229347195644779,-0.012560293249912813,-0.02830008720296484,-0.022584973166368538,-0.03424657534246578,-0.03999910466469697,-0.026460046384145064,-0.0485714285714286,0.0,-0.018132468290283477,0.005196879992481973,0.0,-0.030303030303030276,-0.010399159663865454
2020-05-31,0.024416342770626764,0.03129844855181126,0.038426957781869,0.05961155156850495,0.030056929406754085,0.05465231609808141,0.059993922077716366,0.01533837479854494,0.017725205741706995,0.0,-0.011233300469736918,-0.008547008547008517,0.00011388840349457752,0.03364131271621118,-0.026577041039597127,0.046567485821836785,0.0013938118399581256,-0.006240462175713946,-0.03875968992248069,-0.01773049645390068,-0.03424657534246578,-0.03999910466469697,0.0,0.0,0.005827522046598865,-0.00804696271352967,0.0,-0.030303030303030276,0.007773109243697562
2020-06-07,0.05684852758244463,0.035872480837718816,0.06783579184304633,0.0023018200923368703,0.04935605766051454,0.06797455755118809,0.059993922077716366,0.03511292541524469,0.03416379327998498,0.06666666666666665,-0.017623028415944875,-0.05555555555555558,-0.001096745705699953,0.038426957781869,-0.0018521118389641655,0.046567485821836785,0.03062479162730347,0.037878787878787845,-0.04900947459087002,0.010830324909747224,-0.01773049645390068,-0.03424657534246578,-0.006006006006005982,0.0,0.010513242877233209,0.031939166755917237,0.0,-0.030303030303030276,0.007773109243697562
2020-06-14,-0.045028700401979815,-0.019832090876749933,-0.05450377349478164,-0.025614282517901654,-0.04737903154950418,0.00629453687795678,0.005957518094322101,-0.01972195317221004,-0.02295380779647549,0.002083333333333326,0.0071521029606576025,0.0,-0.004009157754388926,0.06783579184304633,0.0019490422088485615,0.046567485821836785,0.020091109672756957,0.033537934085379306,-0.059259259259259345,0.021428571428571352,0.010830324909747224,-0.01773049645390068,0.0060422960725075026,0.0,-0.008148807960994042,0.03733720136632113,0.0,-0.030303030303030276,0.028637770897832815
2020-06-21,0.016275734111839135,0.011511115523483394,0.010935269752883281,-0.006069546602401998,0.01902705761221446,-0.023040410228908625,-0.017217356175518894,0.028467806225807468,0.037263285317632455,-0.0625,0.004630310525787884,0.0,0.004600243384694558,-0.05450377349478164,-0.018974732943971673,0.005598778275187899,-0.03806669431146459,0.029197080291970767,-0.059259259259259345,-0.03146853146853146,0.021428571428571352,0.010830324909747224,-0.03003003003003002,0.0,-0.004969404061269778,-0.020274201978435547,0.0,-0.030303030303030276,-0.012901572112098414
2020-06-28,-0.026234518187172373,-0.02802385664902313,-0.03253471624674431,-0.040877641629050276,-0.02783204306872311,-0.05237535733577403,-0.04039223044535989,-0.004109414367357012,-0.018992369728027758,-0.06666666666666654,0.0026234777133322673,0.0,0.0034345484570070806,0.010935269752883281,-0.0023125470482120436,-0.03640275504473106,0.025808631949391092,0.01379310344827589,-0.05480948574473754,-0.014440433212996373,-0.03146853146853146,0.021428571428571352,0.009287925696594312,0.0,0.008655836058938382,0.01645042935653307,0.0,-0.030303030303030276,-0.03896103896103886
2020-07-05,0.046545413817789205,0.03704254156128036,0.032111246241899094,0.05020281612590605,0.04059356964796046,0.01727181592061644,0.042938985264637575,0.0367340994941574,0.0461617314022178,-0.03333333333333327,-0.005614020533029063,-0.03703703703703709,0.0030808421469423752,-0.03253471624674431,0.02671956929383823,-0.037435580818001135,-0.034297421061960875,-0.027117053718038908,-0.02830008720296484,-0.003663003663003539,-0.014440433212996373,-0.03146853146853146,0.006134969325153339,0.0,-0.010343658653601095,-0.018132468290283477,0.06717317300211811,-0.030303030303030276,0.04054054054054057
2020-07-12,0.029341281674904574,0.01707352556178387,0.00928758463056889,-0.02265656223101331,0.017166504294080065,0.021332348277638857,-0.014061715862123902,0.02669346297297648,0.04014747317249756,0.0,-0.004215723572677521,-0.008903133903133964,-0.004797696596296364,0.032111246241899094,-0.025641470174525005,-0.03950123236454128,0.032557339456155354,-0.0680272108843537,-0.006240462175713946,-0.007352941176470562,-0.003663003663003539,-0.014440433212996373,-0.012195121951219412,0.0,-0.011233300469736918,0.005827522046598865,0.0,-0.030303030303030276,-0.051948051948051854
2020-07-19,0.003975796624505312,0.012271354999715033,0.023504316282558113,0.007005312199605873,0.013004399738476558,0.020886439338414498,0.05866764135016389,-0.011565551664799889,-0.010760597222711499,0.0,-0.0018976921884622522,-0.008903133903133964,0.005152550026812586,0.00928758463056889,0.03364131271621118,-0.04363253545762158,0.02203741823427796,0.04379562043795615,0.037878787878787845,-0.029629629629629672,-0.007352941176470562,-0.003663003663003539,-0.0277777777777779,0.0,-0.017623028415944875,0.010513242877233209,0.0,-0.028309409888357284,-0.012275395837039793
2020-07-26,0.012701728405958512,-0.006549026955257848,-0.007685210204927184,-0.0069565791905349394,-0.002610935743254883,0.013361263758879804,-0.002222152407217015,-0.015257900772729815,-0.01333030597938667,0.0,-0.00830696136121356,-0.011217948717948678,0.0025060679134576436,0.023504316282558113,0.038426957781869,0.009619233194829935,0.02156272029640216,-0.0699300699300699,0.033537934085379306,0.0,-0.029629629629629672,-0.007352941176470562,0.009523809523809712,0.0,0.0071521029606576025,-0.008148807960994042,0.0,-0.026315789473684292,0.021051571313456696
2020-08-02,0.010771741342170404,0.01310293704029622,-0.0012842075186099144,0.04521714260548104,0.01757640271501537,-0.009888799847891483,-0.0015311669579466392,0.04971486470590869,0.03686994293950874,0.0,-0.007824654602952008,-0.009963768115942018,0.00215912043524491,-0.007685210204927184,0.06783579184304633,0.015834453157829387,0.008767597705513053,-0.03496503496503495,0.029197080291970767,0.0,0.0,-0.029629629629629672,0.00943396226415083,0.0,0.004630310525787884,-0.004969404061269778,0.012304554581445082,-0.026315789473684292,0.014705882352941124
2020-08-09,0.02467151486395247,0.025330407453379163,0.038850009697561916,0.009261214612890312,0.024654028549085716,0.03370787367827921,0.047399899756567665,0.029973685817469065,0.024728177988206257,0.0,0.003545621294202883,-0.009963768115942018,0.0035410014692607295,-0.0012842075186099144,-0.05450377349478164,0.045755058819881844,0.00917426874533045,-0.012195121951219523,0.01379310344827589,-0.01526717557251911,0.0,0.0,-0.024922118380062308,0.0,0.0026234777133322673,0.008655836058938382,0.0,-0.026315789473684292,0.015165441176470451
2020-08-16,0.022866533063633954,0.008335318459463838,0.01886202910512713,-0.013764545676677398,0.006784717429238807,0.013687661273916296,0.031944476360940666,0.001230837665078477,0.000755549059514804,0.0,-0.0058165137302709224,0.005887681159420233,0.0022643009482565812,0.038850009697561916,0.010935269752883281,0.05961155156850495,0.012918541259814509,0.0003048780487805436,-0.027117053718038908,0.003875968992248069,-0.01526717557251911,0.0,0.0,0.0,-0.005614020533029063,-0.010343658653601095,0.0,-0.013157894736842146,0.015504807692307665
2020-08-23,0.018037475717568974,0.005298696073737893,0.0003517039977867231,-0.004529982173476443,0.007837771261808735,-0.03455138920142298,-0.013930197052699378,0.03565171911154397,0.0265443363175919,0.0,0.0010038786999857496,-0.012567934782608758,0.003500991861245195,0.01886202910512713,-0.03253471624674431,0.05961155156850495,0.010234867109635726,0.0003048780487805436,-0.0680272108843537,-0.01158301158301156,0.003875968992248069,-0.01526717557251911,-0.019169329073482455,0.0,-0.004215723572677521,-0.011233300469736918,0.0,0.0,0.015504807692307665
2020-08-30,0.029757964931724334,0.029312083428047867,0.026531619492648595,0.021399681078470678,0.03269696241867459,0.04319208008224429,0.030608475712337713,0.04425987583820046,0.03393183089802787,0.0,-0.009549493524044217,-0.046875,0.0036019382016172496,0.0003517039977867231,0.032111246241899094,0.0023018200923368703,0.0021819206602318175,-0.021982758620689546,0.04379562043795615,-0.01953125000000011,-0.01158301158301156,0.003875968992248069,-0.013029315960912058,0.0,-0.0018976921884622522,-0.017623028415944875,0.0,0.0,-0.012577962577962454
2020-09-06,-0.022387748284768638,-0.020269446336320652,-0.01719550944549908,-0.007585860231051789,-0.022847846457721865,-0.002760070281560778,-0.01205740116263554,-0.04092244625320918,-0.032704523299092125,0.0,0.0008288348272773582,-0.046875,0.0032518512734669436,0.026531619492648595,0.00928758463056889,-0.025614282517901654,0.022861536673907334,-0.06896551724137923,-0.0699300699300699,-0.01195219123505964,-0.01953125000000011,-0.01158301158301156,-0.01650165016501648,0.0,-0.00830696136121356,0.0071521029606576025,0.0,0.03125000000000022,-0.04054054054054046
2020-09-13,-0.007406885145498032,-0.024345073947460216,-0.01660936557387871,-0.02232468401340293,-0.02484140024619974,-0.022934150921958052,-0.0029549494710520152,-0.043684534861100244,-0.0406236013274468,0.0,0.00043432550283517557,-0.046875,0.0008846272771934061,-0.01719550944549908,0.023504316282558113,-0.006069546602401998,-0.0034970200306817523,-0.05421960072595278,-0.03496503496503495,0.024193548387096753,-0.01195219123505964,-0.01953125000000011,0.010067114093959662,0.0,-0.007824654602952008,0.004630310525787884,0.0,0.031250000000000056,-0.04591129591129589
2020-09-20,-0.01492431296298835,-0.003191696883481218,0.00033005665526619765,0.0026060615264533737,-0.006245844585267002,-0.0012139565227781146,0.01507549229391869,-0.010623213405054677,-0.005552978733646241,0.0,-0.007307971925810786,-0.06666666666666654,-0.011523420666723516,-0.01660936557387871,-0.007685210204927184,-0.040877641629050276,-0.013579543922741522,-0.033435472242249464,-0.012195121951219523,-0.011811023622047334,0.024193548387096753,-0.01195219123505964,-0.006644518272425071,0.0,0.003545621294202883,0.0026234777133322673,0.0,0.031250000000000056,-0.018884268884268973
2020-09-27,0.002340131722408101,-0.005867199372735915,-0.017431289863114152,-0.021082399115333383,-0.005806853783879462,-0.04298224440163034,-0.025294589312957916,0.021764398116359995,0.011143905636455065,0.0,0.022812467460345154,-0.06666666666666654,0.004753444651339311,0.00033005665526619765,-0.0012842075186099144,0.05020281612590605,-0.014849019130030339,-0.0273972602739726,0.0003048780487805436,-0.027888446215139417,-0.011811023622047334,0.024193548387096753,-0.03678929765886296,0.0,-0.0058165137302709224,-0.005614020533029063,0.0,0.015624999999999861,0.013513513513513375
2020-10-04,0.03022501071234518,0.017928748058213803,0.018770778217213957,0.051774643440912094,0.015544756152532146,0.03448267005293082,0.01464243664768694,0.008776513004588704,0.014794436214625062,0.0,-0.00963324934463372,-0.06666666666666654,-0.006420787767258074,-0.017431289863114152,0.038850009697561916,-0.02265656223101331,-0.004312039870541184,0.021126760563380254,0.0003048780487805436,0.008196721311475308,-0.027888446215139417,-0.011811023622047334,0.0277777777777779,0.0,0.0010038786999857496,-0.004215723572677521,0.024871945901956627,-3.3306690738754696e-16,2.220446049250313e-16
2020-10-11,0.03453156184331818,0.03444215374814698,0.032983948595538326,0.011732005964392611,0.03897074329618411,0.0382717214176409,0.03994331287107444,0.04558898046872262,0.04559097137596746,0.0,-0.012482706927936627,-0.05797101449275366,0.002073220308778767,0.018770778217213957,0.01886202910512713,0.007005312199605873,0.01681463278527029,-0.034482758620689724,-0.021982758620689546,0.03252032520325199,0.008196721311475308,-0.027888446215139417,0.01013513513513531,0.0,-0.009549493524044217,-0.0018976921884622522,0.0,-0.023809523809523725,-0.01333333333333353
2020-10-18,-0.003520259842546891,0.0016528719689668093,0.0005506736135223456,-0.023789566610640134,0.001268625895168407,-0.009512549019264016,0.011026954228950725,0.007821562744165789,0.007911883587079283,0.0,0.0042609188213424964,-0.05797101449275366,0.002040125052830133,0.032983948595538326,0.0003517039977867231,-0.0069565791905349394,0.02558506160615792,0.05714285714285716,-0.06896551724137923,-0.03149606299212604,0.03252032520325199,0.008196721311475308,-0.026755852842809347,0.0,0.0008288348272773582,-0.00830696136121356,0.0,-0.01785714285714282,0.05405405405405417
2020-10-25,0.0009157669836674653,-0.009819236630541624,-0.009196898545103971,-0.007959785503759309,-0.00434803986154908,0.010404245619160202,-0.005269660922732733,-0.022126779198619717,-0.010562367105469761,0.0,-0.006526649477634816,-0.002318840579710102,-0.0007920747783665139,0.0005506736135223456,0.026531619492648595,0.04521714260548104,0.006540896014688435,0.06756756756756754,-0.05421960072595278,-0.016260162601625994,-0.03149606299212604,0.03252032520325199,0.0068728522336769515,0.0,0.00043432550283517557,-0.007824654602952008,0.0,-0.011904761904761918,0.012820512820512775
2020-11-01,-0.06549443220224371,-0.034992335614606504,-0.0645162003995684,-0.043204660113088766,-0.029995108625452738,-0.05504948201822535,-0.03528216740050899,-0.04306269338423374,-0.03284764429892789,0.0,0.00974908686538134,0.053333333333333455,-0.0013580201915770473,-0.009196898545103971,-0.01719550944549908,0.009261214612890312,-0.01178777707046097,0.014796442011631883,-0.033435472242249464,-0.02066115702479332,-0.016260162601625994,-0.03149606299212604,-0.023890784982935287,0.0,-0.007307971925810786,0.003545621294202883,-0.00391745919567188,-1.1102230246251565e-16,-0.03797468354430378
2020-11-08,0.06847580530997766,-0.007512267681682078,0.06851285955884667,0.04451050170340731,-0.016483370431989275,-0.004473659288423526,-0.005477441990888343,-0.033562096137615405,-0.030338177942456357,0.0,-0.01845489645006093,0.053333333333333455,0.0003405225334951467,-0.0645162003995684,-0.01660936557387871,-0.013764545676677398,-0.04786657489042301,-0.015938561284347008,-0.0273972602739726,-0.008438818565400852,-0.02066115702479332,-0.016260162601625994,0.0034965034965035446,0.0,0.022812467460345154,-0.0058165137302709224,0.0,-0.024390243902438935,0.039473684210526105
2020-11-15,0.004517023584307722,0.015040269566023058,0.042122393867707775,0.06151171913718212,0.007469993954525134,0.02582574863417475,0.03241715315626903,-0.006059478592622736,-0.0016862891014579606,0.0,0.002164150888775751,-0.050000000000000044,-0.0018160267065474578,0.06851285955884667,0.00033005665526619765,-0.004529982173476443,0.0454544946381632,-0.012102734663710202,0.021126760563380254,0.02127659574468077,-0.008438818565400852,-0.02066115702479332,0.010452961672473782,0.0,-0.00963324934463372,0.0010038786999857496,0.0,0.012804878048780444,-0.025316455696202556
2020-11-22,0.0015640383364168287,-0.004237666732662251,-0.006683629969673421,-0.011868688403875227,-0.007735448616327578,0.02650537316835011,0.010494516416029498,-0.008993372479862427,0.0021708561896107703,0.0,-0.006572094334238443,-0.031578947368421095,0.0014782119591187914,0.042122393867707775,-0.017431289863114152,0.021399681078470678,0.03748656388795801,-0.030303030303030165,-0.034482758620689724,-0.01666666666666672,0.02127659574468077,-0.008438818565400852,-0.006896551724137945,0.0,-0.012482706927936627,-0.009549493524044217,0.0,0.013888888888888784,2.220446049250313e-16
2020-11-29,0.029475021921897326,0.024933098997318586,0.02293766145107301,-0.00023552028497764166,0.023471197534897792,0.04746141250972902,0.024925058711321224,0.021230533185590428,0.029597703824271404,0.0,-0.0026936341415704224,-0.031578947368421095,-0.004201229568067122,-0.006683629969673421,0.018770778217213957,-0.007585860231051789,-0.015252467396498104,0.00047348484848480643,0.05714285714285716,0.004237288135593209,-0.01666666666666672,0.02127659574468077,-0.003472222222222099,0.0,0.0042609188213424964,0.0008288348272773582,0.0,-0.022222222222222254,-0.006493506493506551
2020-12-06,-0.0012010320972304367,0.017597192663686683,0.011195475717946213,0.01578328798579931,0.01699352451514735,0.017913625486750684,0.004390758404213324,0.02755581571675947,0.02116860912136298,0.0,-0.012408103258319758,-0.040669856459330134,-0.0013682089560569377,0.02293766145107301,0.032983948595538326,-0.02232468401340293,0.0063157284227541854,0.028696895424836555,0.06756756756756754,-0.008438818565400852,0.004237288135593209,-0.01666666666666672,-0.020905923344947785,0.0,-0.006526649477634816,0.00043432550283517557,0.0,0.009722222222222243,0.014935064935064801
2020-12-13,-0.01094730012149081,-0.009129386594101166,-0.005486311781429443,-0.02539407156132434,-0.009598597012392296,-0.017943621938898313,-0.004932144413602568,-0.013805203048911197,-0.006928654904048814,0.0,0.0032572998496147587,-0.003603104212860364,0.006759780428932549,0.011195475717946213,0.0005506736135223456,0.0026060615264533737,0.010609865353973236,0.026143790849673332,0.014796442011631883,-0.008510638297872353,-0.008438818565400852,0.004237288135593209,-0.003558718861210064,0.0,0.00974908686538134,-0.007307971925810786,0.0,-0.009166666666666656,0.04197651663405089
2020-12-20,0.02360841299489258,0.013800067220039926,0.005171125178854874,0.007561434469737005,0.012158562636550574,0.0010542419831254257,0.0007887564976665207,0.03177797114857661,0.030519752402753175,0.0,-0.004760851692202306,0.06097560975609739,-0.0022722732605214846,-0.005486311781429443,-0.009196898545103971,-0.021082399115333383,-0.0045840181239380495,-0.015829838679209618,-0.015938561284347008,-0.0042918454935623185,-0.008510638297872353,-0.008438818565400852,0.0035714285714285587,0.0,-0.01845489645006093,0.022812467460345154,0.0,-0.06000000000000005,0.041095890410958846
2020-12-27,-0.011359158740812836,0.003250310965962849,0.00039701311256679084,0.0024972570273791295,-0.00048766694080426554,0.021596718244167645,-0.005357685869738726,0.008659496890518259,0.003848558101789301,0.0,0.0033464773286240312,-0.02298850574712641,0.006376632516689851,0.005171125178854874,-0.0645162003995684,0.051774643440912094,0.009061431002903797,-0.007429341466009487,-0.012102734663710202,0.0,-0.0042918454935623185,-0.008510638297872353,-0.01067615658362997,0.0,0.002164150888775751,-0.00963324934463372,0.0,0.021276595744680993,-0.03947368421052655
2021-01-03,0.01836827378998973,0.009583387166725427,0.012483036385951829,0.016135003280867588,0.013225088127067464,0.018307086002087525,0.006250108125564147,0.0074384006034182715,0.006524917091492277,0.0,-0.005921413352336202,-0.0173766058147396,-0.0001132522555306048,0.00039701311256679084,0.06851285955884667,0.011732005964392611,-0.00958936161774504,0.042944785276073594,-0.030303030303030165,0.008620689655172376,0.0,-0.0042918454935623185,0.021582733812949728,0.0,-0.006572094334238443,-0.012482706927936627,0.012112574977267254,-0.06250000000000011,0.027397260273972712
2021-01-10,0.049819871377631664,0.023048865135815746,0.017168676906132996,-0.02533554098528823,0.019739016694987788,0.04884676271831645,0.011970461263159038,0.005691370768034609,0.024339957593801698,0.0,-0.00027757740501954675,-0.020168067226890574,-0.004048143835043261,0.012483036385951829,0.042122393867707775,-0.023789566610640134,0.010941154075256643,-0.02352941176470591,0.00047348484848480643,-0.02564102564102566,0.008620689655172376,0.0,-0.042253521126760396,0.0,-0.0026936341415704224,0.0042609188213424964,0.0,-0.009027777777777801,-0.040000000000000036
2021-01-17,-0.01771443298351183,-0.00985906124248902,-0.008979176864701732,0.013296531159870506,-0.014583285234239907,0.0006468235419703205,-0.008704343783442092,-0.025542907295247885,-0.015412874548000777,0.0,0.0020028861688534683,-0.01428571428571418,0.003641435561386963,0.017168676906132996,-0.006683629969673421,-0.007959785503759309,-0.008154032370159436,-0.014776754075124021,0.028696895424836555,0.0,-0.02564102564102566,0.008620689655172376,0.0,-0.02898550724637683,-0.012408103258319758,-0.006526649477634816,0.0,0.004040404040404066,-1.1102230246251565e-16
