Date,BND,DIA,DIV,FTNT,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
2006-07-03 00:00:00-04:00,,75.68279266357422,,,35.36333084106445,38.203243255615234,91.85675048828125,22.281782150268555,34.959537506103516,18.783401489257812,24.124929428100586,16.098901748657227,15.54537582397461,17.929353713989258,22.578054428100586,26.627765655517578,2190.429931640625
2006-07-05 00:00:00-04:00,,75.19042205810547,,,34.60736083984375,38.171653747558594,91.33204650878906,22.01423454284668,35.11800765991211,18.605438232421875,23.947175979614258,15.847345352172852,15.417580604553223,17.80854606628418,22.55570411682129,26.38092803955078,2153.340087890625
2006-07-06 00:00:00-04:00,,75.67606353759766,,,34.923805236816406,38.287506103515625,91.59799194335938,21.993650436401367,35.026580810546875,18.662841796875,24.011173248291016,15.863072395324707,15.596485137939453,17.715187072753906,22.637670516967773,26.396852493286133,2155.090087890625
2006-07-07 00:00:00-04:00,,74.84637451171875,,,34.308494567871094,38.1295166015625,91.00141906738281,21.822147369384766,34.55120086669922,18.57099151611328,23.655656814575195,15.705855369567871,15.564544677734375,17.852476119995117,22.660030364990234,26.197784423828125,2130.06005859375
2006-07-10 00:00:00-04:00,,74.97455596923828,,,33.99203872680664,38.524505615234375,91.1739273071289,21.877029418945312,34.6547966003418,18.697290420532227,23.719648361206055,15.525055885314941,15.660380363464355,17.951318740844727,22.741992950439453,26.229625701904297,2116.929931640625
2006-07-11 00:00:00-04:00,,75.19042205810547,,,34.9501838684082,38.51396942138672,91.5763931274414,21.849584579467773,35.28866958618164,18.703031539916992,23.783645629882812,15.587945938110352,15.743439674377441,18.08860206604004,22.794147491455078,26.205738067626953,2128.860107421875
2006-07-12 00:00:00-04:00,,74.42139434814453,,,34.71284484863281,38.68248748779297,90.59893798828125,21.691802978515625,35.1667594909668,18.51933479309082,23.541887283325195,15.304959297180176,15.615660667419434,18.000743865966797,22.712188720703125,25.791669845581055,2090.239990234375
2006-07-13 00:00:00-04:00,,73.05216979980469,,,33.69316864013672,38.08210754394531,89.12545776367188,21.081247329711914,34.83155059814453,18.226552963256836,23.079727172851562,15.05341625213623,15.487868309020996,17.934852600097656,22.47374153137207,25.321868896484375,2054.110107421875
2006-07-14 00:00:00-04:00,,72.39111328125,,,34.25574493408203,37.571266174316406,88.78048706054688,21.115550994873047,35.23990249633789,18.151931762695312,22.752660751342773,15.014107704162598,15.334524154663086,17.934852600097656,22.3321533203125,24.995380401611328,2037.3499755859375
2006-07-17 00:00:00-04:00,,72.52595520019531,,,32.87567901611328,37.54492950439453,88.65108489990234,20.83428382873535,34.10017013549805,18.186372756958008,22.67444610595703,15.06127643585205,15.372855186462402,17.984268188476562,22.42157745361328,25.170568466186523,2037.719970703125
